Rank,RankChange,Tag,Wins,Losses,Win%,Bankroll Bills
469.0,-26.0,H20,1,6,14.29,2.0
469.0,New,2Pro4Pro | Toastrmann,1,7,12.5,2.0
469.0,-26.0,CrazyColtCory,1,9,10.0,2.0
469.0,-26.0,magnumgunn3r,1,1,50.0,2.0
469.0,-26.0,Lama,1,1,50.0,2.0
469.0,-26.0,sfy | Fizz,1,1,50.0,2.0
469.0,-26.0,Smeedot,0,8,0.0,2.0
469.0,-26.0,Shlorp,1,10,9.09,2.0
469.0,-26.0,rickey_kc,1,3,25.0,2.0
469.0,-26.0,Guhbs,1,4,20.0,2.0
469.0,New,LIAM#697 | Shleeum,1,1,50.0,2.0
469.0,-26.0,Canoe,0,10,0.0,2.0
469.0,-26.0,CATii,1,2,33.33,2.0
523.0,New,Clint Stevens | StepDaddy,0,1,0.0,1.0
523.0,New,Shy Shai,0,1,0.0,1.0
523.0,-33.0,Barry Allen,0,1,0.0,1.0
523.0,-33.0,Howdy,0,5,0.0,1.0
523.0,-33.0,nmble-mann,0,3,0.0,1.0
523.0,-33.0,ZouL,0,4,0.0,1.0
523.0,-33.0,2GATS,0,5,0.0,1.0
523.0,-33.0,Reapr,0,8,0.0,1.0
523.0,New,Mithrandir,0,3,0.0,1.0
523.0,-33.0,GThree,0,2,0.0,1.0
523.0,New,Genjutsu,0,3,0.0,1.0
523.0,New,tustin,0,20,0.0,1.0
523.0,-33.0,c_,0,4,0.0,1.0
523.0,-33.0,Mobley,0,8,0.0,1.0
523.0,-33.0,Dorian uwu,0,3,0.0,1.0
523.0,-33.0,Jbun,0,16,0.0,1.0
523.0,-33.0,me,0,2,0.0,1.0
523.0,-33.0,butterfli,0,4,0.0,1.0
523.0,-33.0,SU | wild flower,0,3,0.0,1.0
523.0,-33.0,GSG,0,4,0.0,1.0
523.0,-33.0,Koe | Nike,0,4,0.0,1.0
523.0,-33.0,djweav2k,0,1,0.0,1.0
523.0,-33.0,Alpaca,0,9,0.0,1.0
523.0,-33.0,Penguin,0,2,0.0,1.0
523.0,-33.0,ilovedenmark69,0,2,0.0,1.0
523.0,-33.0,KOA | youngbool,0,2,0.0,1.0
523.0,-33.0,BrophyT,0,2,0.0,1.0
523.0,-33.0,Sammy,0,4,0.0,1.0
523.0,-33.0,keeg,0,2,0.0,1.0
523.0,-33.0,Teva,0,4,0.0,1.0
523.0,-33.0,Arkdael,0,5,0.0,1.0
523.0,-33.0,EagleOne,0,1,0.0,1.0
523.0,-33.0,Anzeray,0,2,0.0,1.0
523.0,-33.0,PierreLuk,0,7,0.0,1.0
523.0,-33.0,Honey Nut Cheerios,0,3,0.0,1.0
523.0,-33.0,Udon,0,10,0.0,1.0
523.0,-33.0,Arthao,0,12,0.0,1.0
523.0,New,Paokir,0,5,0.0,1.0
523.0,-33.0,Supreme.Noobs | Edicus,0,3,0.0,1.0
523.0,New,greenbrown,0,3,0.0,1.0
523.0,-33.0,vel,0,13,0.0,1.0
523.0,-33.0,Kettering,0,6,0.0,1.0
523.0,-33.0,Cuk | Veths,0,2,0.0,1.0
523.0,-33.0,PotusTheGoatus,0,6,0.0,1.0
523.0,-33.0,NAIR | Pablo,0,5,0.0,1.0
523.0,-33.0,SS | Julio,0,1,0.0,1.0
523.0,-33.0,SereneDoge#4725,0,8,0.0,1.0
523.0,-33.0,nunoodle,0,8,0.0,1.0
523.0,-33.0,Nips,0,5,0.0,1.0
523.0,-33.0,Fruitility,0,12,0.0,1.0
523.0,-33.0,Jeem,0,2,0.0,1.0
523.0,-33.0,Clay,0,2,0.0,1.0
523.0,-33.0,Lee,0,4,0.0,1.0
523.0,-33.0,Trash,0,1,0.0,1.0
523.0,-33.0,PRD | JMi,0,1,0.0,1.0
523.0,-33.0,zaubermaus,0,1,0.0,1.0
523.0,-33.0,Pocodudeface,0,4,0.0,1.0
523.0,-33.0,JustnThundrLigr,0,8,0.0,1.0
