Rank,RankChange,Tag,Wins,Losses,Win%,Bankroll Bills
59.0,New,Pi2z,4,5,44.44,5.0
59.0,New,RedX,4,5,44.44,5.0
59.0,New,Marvelboy,4,8,33.33,5.0
59.0,New,Axis,4,5,44.44,5.0
59.0,New,BKB! | stocmoney,4,5,44.44,5.0
59.0,New,a-on,4,3,57.14,5.0
59.0,New,BeanBurrito-San,4,16,20.0,5.0
59.0,New,Golf,4,5,44.44,5.0
67.0,New,Kelpo,3,4,42.86,4.0
67.0,New,91,3,3,50.0,4.0
67.0,New,Ribboned Ace,3,4,42.86,4.0
67.0,New,FreeHops,3,3,50.0,4.0
67.0,New,Yamasaki,3,6,33.33,4.0
67.0,New,MGFC | JorDank,3,5,37.5,4.0
67.0,New,TourGuide,3,6,33.33,4.0
67.0,New,Kandayo,3,6,33.33,4.0
67.0,New,Phantom Airline,3,5,37.5,4.0
67.0,New,Bobakanoosh,3,9,25.0,4.0
67.0,New,Deeb,3,7,30.0,4.0
78.0,New,FM | Cilan,2,3,40.0,3.0
78.0,New,2rk | Turok,2,3,40.0,3.0
78.0,New,Wassabi,2,2,50.0,3.0
78.0,New,Keykey,2,3,40.0,3.0
78.0,New,JoffDuchar,2,6,25.0,3.0
78.0,New,RitzyCheese,2,9,18.18,3.0
78.0,New,YoungHanSolo,2,3,40.0,3.0
78.0,New,Darrell,2,2,50.0,3.0
78.0,New,charmell0,2,11,15.38,3.0
87.0,New,Melee Stats | Pikachu942,1,6,14.29,2.0
87.0,New,Blitzkrieg,1,4,20.0,2.0
87.0,New,Jet,1,1,50.0,2.0
87.0,New,ash6,1,5,16.67,2.0
87.0,New,flthd | flatline,1,2,33.33,2.0
87.0,New,aujory,1,3,25.0,2.0
87.0,New,Wumbo,1,1,50.0,2.0
87.0,New,shoelegend88,1,4,20.0,2.0
87.0,New,SUPERUNKNOWN,1,5,16.67,2.0
87.0,New,gsm | Pound,1,3,25.0,2.0
87.0,New,ali_,1,8,11.11,2.0
98.0,New,KOA | youngbool,0,2,0.0,1.0
98.0,New,NattyIce,0,11,0.0,1.0
98.0,New,AWaveDash,0,8,0.0,1.0
98.0,New,HaxMoneyHulkHogan,0,3,0.0,1.0
98.0,New,Dolfo,0,4,0.0,1.0
98.0,New,Power Kevin,0,1,0.0,1.0
98.0,New,SIMP | Vagab0nd,0,2,0.0,1.0
98.0,New,PurpleZ,0,1,0.0,1.0
98.0,New,Trash,0,1,0.0,1.0
98.0,New,Anzeray,0,2,0.0,1.0
98.0,New,markrevival,0,3,0.0,1.0
98.0,New,Ratt,0,3,0.0,1.0
98.0,New,Penguin,0,2,0.0,1.0
98.0,New,Fire,0,8,0.0,1.0
98.0,New,nunoodle,0,8,0.0,1.0
98.0,New,yBaS | MaxJacks,0,1,0.0,1.0
98.0,New,Special K,0,8,0.0,1.0
98.0,New,Jeem,0,2,0.0,1.0
98.0,New,Hell'sLabyrinth,0,4,0.0,1.0
