Rank,RankChange,Tag,Wins,Losses,Win%,Bankroll Bills
483.0,-44.0,Wiza,2,6,25.0,3.0
483.0,-44.0,Profanity,2,2,50.0,3.0
483.0,New,bsb. | fluff,2,3,40.0,3.0
483.0,-44.0,CurvedFat,2,8,20.0,3.0
513.0,-49.0,aujory,1,6,14.29,2.0
513.0,-49.0,peenlover,1,3,25.0,2.0
513.0,New,Retro SHFFL | Lengüitas,1,2,33.33,2.0
513.0,-49.0,Albuh,1,7,12.5,2.0
513.0,-49.0,Nudepenguin,1,12,7.69,2.0
513.0,-49.0,early,1,5,16.67,2.0
513.0,-49.0,josh,1,19,5.0,2.0
513.0,-49.0,YungFlexxer,1,2,33.33,2.0
513.0,-49.0,Edicus,1,11,8.33,2.0
513.0,-49.0,blazerboy,1,13,7.14,2.0
513.0,-49.0,Schweppes,1,9,10.0,2.0
513.0,-49.0,volt.,0,12,0.0,2.0
513.0,-49.0,Blue Jay,1,2,33.33,2.0
513.0,-49.0,ZouL,1,6,14.29,2.0
513.0,-49.0,Captain Koala,1,11,8.33,2.0
513.0,-49.0,foxmcchicken,1,9,10.0,2.0
513.0,-49.0,dust,1,11,8.33,2.0
513.0,-49.0,Nate,1,3,25.0,2.0
513.0,-49.0,lowqualityjpeg,1,1,50.0,2.0
513.0,-49.0,Chidoe,1,2,33.33,2.0
513.0,-49.0,barcode,1,2,33.33,2.0
513.0,-49.0,KLAWHAU5,1,10,9.09,2.0
513.0,-49.0,Whoratio,1,6,14.29,2.0
513.0,-49.0,mello,1,23,4.17,2.0
513.0,-49.0,bensw,1,5,16.67,2.0
513.0,New,will1v1_ttv,1,1,50.0,2.0
513.0,-49.0,LilMitts,1,0,100.0,2.0
513.0,-49.0,Lionbooster,1,7,12.5,2.0
513.0,-49.0,Gerbungis,1,5,16.67,2.0
513.0,-49.0,Dhir,1,2,33.33,2.0
513.0,New,MacTheStampede,1,8,11.11,2.0
513.0,New,MilkJustice,1,3,25.0,2.0
513.0,-49.0,Fishpaste,1,8,11.11,2.0
513.0,New,METALFACE,1,3,25.0,2.0
513.0,-49.0,Xad,1,4,20.0,2.0
513.0,-49.0,ButterRoyaleTV,1,14,6.67,2.0
513.0,-49.0,JCobbs,1,6,14.29,2.0
513.0,-49.0,LUNK#783 | dom,1,1,50.0,2.0
513.0,-49.0,Ringler,1,11,8.33,2.0
513.0,New,Moonking34,1,7,12.5,2.0
513.0,-49.0,ramrod,1,3,25.0,2.0
513.0,-49.0,Roulette Rider,1,3,25.0,2.0
513.0,-49.0,BABA | Babo,1,12,7.69,2.0
513.0,-49.0,ASH | Oig,1,6,14.29,2.0
513.0,-49.0,3OutChange,1,11,8.33,2.0
513.0,-49.0,Neenor,1,0,100.0,2.0
513.0,-49.0,DCG | Spots,1,8,11.11,2.0
513.0,New,pope | lean,1,0,100.0,2.0
561.0,-54.0,$W@6 | rocketf20,0,10,0.0,1.0
561.0,New,Master_Hand_9669,0,10,0.0,1.0
561.0,New,J-PlumsIX,0,7,0.0,1.0
561.0,-54.0,MK | RedSoul,0,8,0.0,1.0
561.0,-54.0,Fathom,0,2,0.0,1.0
561.0,-54.0,flowjam,0,3,0.0,1.0
561.0,-54.0,squillf,0,1,0.0,1.0
561.0,-54.0,Hunt,0,2,0.0,1.0
561.0,-54.0,HunterGee,0,5,0.0,1.0
561.0,-54.0,Sax,0,4,0.0,1.0
561.0,-54.0,pem$,0,1,0.0,1.0
561.0,New,M,0,2,0.0,1.0
561.0,-54.0,Blu-J,0,2,0.0,1.0
561.0,-54.0,Raffshot,0,6,0.0,1.0
561.0,New,Figs,0,1,0.0,1.0
561.0,-54.0,Just Jason,0,2,0.0,1.0
561.0,-54.0,Wrong Doug,0,2,0.0,1.0
561.0,-54.0,Abhi,0,15,0.0,1.0
561.0,-54.0,xavier,0,1,0.0,1.0
561.0,-54.0,Snoos,0,6,0.0,1.0
561.0,-54.0,Snickerdoodle,0,15,0.0,1.0
561.0,New,Xarique,0,2,0.0,1.0
561.0,-54.0,Majora,0,14,0.0,1.0
561.0,-54.0,lemon,0,3,0.0,1.0
561.0,-54.0,ledgefiend,0,2,0.0,1.0
561.0,-54.0,sameeyell,0,10,0.0,1.0
561.0,-54.0,Tancascade,0,3,0.0,1.0
561.0,-54.0,Tomz,0,1,0.0,1.0
561.0,-54.0,8167263631 | Notto,0,3,0.0,1.0
561.0,-54.0,Sleeepy,0,13,0.0,1.0
561.0,-54.0,ACAB | Mugen,0,11,0.0,1.0
561.0,-54.0,PajamaBoyPete,0,8,0.0,1.0
561.0,-54.0,PP | Droze,0,2,0.0,1.0
561.0,-54.0,LVD | Super,0,12,0.0,1.0
561.0,New,Lamdin,0,1,0.0,1.0
561.0,-54.0,Frost | JJK,0,4,0.0,1.0
561.0,New,TrainerBlu,0,3,0.0,1.0
561.0,-54.0,Flowers,0,2,0.0,1.0
561.0,-54.0,SeekerIX,0,1,0.0,1.0
561.0,-54.0,Cyan Can,0,1,0.0,1.0
561.0,-54.0,afx,0,7,0.0,1.0
561.0,-54.0,buttcakes29,0,1,0.0,1.0
561.0,New,DQ,0,5,0.0,1.0
561.0,-54.0,DJAN,0,5,0.0,1.0
561.0,New,Crazyk,0,2,0.0,1.0
561.0,-54.0,Funktrocious,0,5,0.0,1.0
561.0,-54.0,Yuki08,0,6,0.0,1.0
561.0,-54.0,Daddy Icey,0,1,0.0,1.0
561.0,-54.0,Afron,0,4,0.0,1.0
561.0,-54.0,pongo,0,12,0.0,1.0
561.0,-54.0,Rose,0,3,0.0,1.0
561.0,-54.0,CarltonDanks,0,5,0.0,1.0
561.0,New,jcking,0,1,0.0,1.0
