SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
684008,deep_cuts,WC,0,4,0,1,0,0,0,0,0,-1,0.0,1.0,122.0
725014,charmell0,WC,4,11,0,1,0,0,0,0,0,-1,0.0,5.0,76.0
735376,CVSmashMods | Ripn,WC,7,6,0,0,1,0,0,0,0,-1,0.0,12.0,44.0
1016657,Kr1meM45ter2517A,WC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,107.0
1026815,Sakm,WC,5,4,0,0,1,0,0,0,0,-1,0.0,10.0,52.0
1034371,niimo,WC,2,3,0,1,0,0,0,0,0,-1,0.0,3.0,95.0
1071935,Teva,WC,0,4,0,1,0,0,0,0,0,-1,0.0,1.0,122.0
1298609,Beck,WC,2,3,0,1,0,0,0,0,0,-1,0.0,3.0,95.0
1379261,S.O.D.A,EC,2,6,0,1,0,0,0,0,0,-1,0.0,3.0,95.0
1466521,Floods,WC,2,4,0,1,0,0,0,0,0,-1,0.0,3.0,95.0
1524828,VDL | Ben Snape,EC,6,6,0,0,1,0,0,0,0,-1,0.0,11.0,48.0
1533315,Essey,WC,0,20,0,1,0,0,0,0,0,-1,0.0,1.0,122.0
1591811,Venus,EC,0,4,0,1,0,0,0,0,0,-1,0.0,1.0,122.0
1640788,Special K,WC,1,6,0,1,0,0,0,0,0,-1,0.0,2.0,107.0
1655337,Drewski,EC,2,4,0,1,0,0,0,0,0,-1,0.0,3.0,95.0
1656950,Bonn Esports | CarlHank,EC,6,10,0,1,0,0,0,0,0,-1,0.0,7.0,66.0
1658710,boip,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,122.0
1691247,TheYoungMC,WC,3,2,0,0,1,0,0,0,0,-1,0.0,8.0,60.0
1718754,PEPIS | lagoonies,WC,4,20,0,1,0,0,0,0,0,-1,0.0,5.0,76.0
1736473,PJThePuff,WC,3,2,0,0,1,0,0,0,0,-1,0.0,8.0,60.0
1800785,Canoe,EC,0,8,0,1,0,0,0,0,0,-1,0.0,1.0,122.0
1816060,FKA Minerali,WC,6,4,0,0,1,0,0,0,0,-1,0.0,11.0,48.0
1844994,Flame,WC,1,8,0,1,0,0,0,0,0,-1,0.0,2.0,107.0
1881044,t0tal90,WC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,107.0
1888179,BrophyT,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,122.0
1906382,KatBot,WC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,107.0
1931799,Supreme.Noobs | Edicus,EC,0,3,0,1,0,0,0,0,0,-1,0.0,1.0,122.0
1942273,Fankriss,EC,3,0,0,0,1,0,0,0,0,-1,0.0,8.0,60.0
1957918,Cow,WC,8,3,0,0,0,1,0,0,0,13,25.0,43.0,15.0
2029721,Ghost Rider,EC,7,3,0,0,0,1,0,0,0,17,10.0,27.0,18.0
2033482,Reiky,EC,6,7,0,1,0,0,0,0,0,-1,0.0,7.0,66.0
2056830,NAIR | Pablo,EC,0,5,0,1,0,0,0,0,0,-1,0.0,1.0,122.0
2056881,PotusTheGoatus,EC,0,6,0,1,0,0,0,0,0,-1,0.0,1.0,122.0
2058790,Butternust,WC,4,10,0,1,0,0,0,0,0,-1,0.0,5.0,76.0
2146437,actually hmhh | LionTimeMachine,WC,4,6,0,1,0,0,0,0,0,-1,0.0,5.0,76.0
2163048,MK | RedSoul,EC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,107.0
2192126,NattyIce,EC,1,4,0,1,0,0,0,0,0,-1,0.0,2.0,107.0
2233473,fssong,EC,0,1,0,1,0,0,0,0,0,-1,0.0,1.0,122.0
2245020,enterthekiwi,WC,5,6,0,1,0,0,0,0,0,-1,0.0,6.0,70.0
2264748,bunnygirlsenpai,WC,2,3,0,1,0,0,0,0,0,-1,0.0,3.0,95.0
2265774,boys,WC,0,7,0,1,0,0,0,0,0,-1,0.0,1.0,122.0
2269490,GGS,EC,9,3,0,0,0,1,0,0,0,9,45.0,64.0,10.0
2270838,Sol | | Saturn,WC,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,88.0
2271152,purpp,WC,5,10,0,1,0,0,0,0,0,-1,0.0,6.0,70.0
2272366,CyAn,WC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,107.0
