SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
146978,Ding Hing,WC,5,5,0,0,1,0,0,0,0,-1,0.0,10.0,55.0
147424,Spiral Cafe | Krudo,EC,3,0,0,0,1,0,0,0,0,-1,0.0,8.0,70.0
147811,Dawson,EC,13,5,0,0,0,0,1,0,0,17,10.0,38.0,16.0
148200,Big Pivot,WC,0,18,0,1,0,0,0,0,0,-1,0.0,1.0,131.0
150123,TPN,EC,5,2,0,0,1,0,0,0,0,-1,0.0,10.0,55.0
152754,Hood,EC,0,6,0,1,0,0,0,0,0,-1,0.0,1.0,131.0
157632,TurboThot,WC,4,4,0,0,1,0,0,0,0,-1,0.0,9.0,61.0
184457,MessiSTL,EC,2,8,0,1,0,0,0,0,0,-1,0.0,3.0,104.0
184545,Pulch,EC,4,5,0,1,0,0,0,0,0,-1,0.0,5.0,84.0
205873,Funktrocious,EC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,113.0
211440,Darrell,WC,10,4,0,0,0,1,0,0,0,-1,0.0,20.0,26.0
213297,Chompy,WC,5,6,0,0,1,0,0,0,0,-1,0.0,10.0,55.0
221136,Zeeker,EC,4,3,0,0,1,0,0,0,0,-1,0.0,9.0,61.0
232193,Chiefn_,EC,5,6,0,1,0,0,0,0,0,-1,0.0,6.0,77.0
232446,ash6,EC,1,5,0,1,0,0,0,0,0,-1,0.0,2.0,113.0
245069,PALS | Jello,WC,13,4,0,0,0,0,1,0,0,9,45.0,73.0,9.0
245152,emy,WC,7,6,0,0,1,0,0,0,0,-1,0.0,12.0,45.0
245346,SIMP | Vagab0nd,WC,0,1,0,1,0,0,0,0,0,-1,0.0,1.0,131.0
252523,Dusky,WC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,113.0
268767,markrevival,WC,0,3,0,1,0,0,0,0,0,-1,0.0,1.0,131.0
269511,SquidTheCat,WC,5,6,0,1,0,0,0,0,0,-1,0.0,6.0,77.0
279722,Justus,WC,8,5,0,0,0,1,0,0,0,17,10.0,28.0,21.0
287526,MacTheStampede,EC,1,9,0,1,0,0,0,0,0,-1,0.0,2.0,113.0
326727,Frumentarii,EC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,91.0
327212,IWI | Marrgasm,WC,6,7,0,1,0,0,0,0,0,-1,0.0,7.0,73.0
360229,BEBO,WC,1,5,0,1,0,0,0,0,0,-1,0.0,2.0,113.0
379419,Zab,EC,7,9,0,1,0,0,0,0,0,-1,0.0,8.0,70.0
428826,ArcaneFox,WC,5,7,0,1,0,0,0,0,0,-1,0.0,6.0,77.0
448153,Neenor,EC,9,4,0,0,0,1,0,0,0,13,25.0,44.0,13.0
466221,Melo,WC,12,9,0,0,0,1,0,0,0,-1,0.0,22.0,24.0
492755,BoffTarget,WC,4,4,0,1,0,0,0,0,0,-1,0.0,5.0,84.0
512704,Axis,EC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,113.0
519985,Marvelboy,EC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,91.0
528737,3OutChange,WC,8,12,0,1,0,0,0,0,0,-1,0.0,9.0,61.0
539984,Ahmad,EC,7,4,0,0,1,0,0,0,0,-1,0.0,12.0,45.0
542693,Bbatts,EC,11,2,0,0,0,1,0,0,0,7,75.0,96.0,8.0
581039,I'm Michael BTW,EC,13,6,0,0,0,0,1,0,0,17,10.0,38.0,16.0
582190,rice,EC,0,6,0,1,0,0,0,0,0,-1,0.0,1.0,131.0
598192,Pena,WC,6,4,0,0,1,0,0,0,0,-1,0.0,11.0,49.0
617254,N8v,WC,2,2,0,1,0,0,0,0,0,-1,0.0,3.0,104.0
638273,SKY | Matwood,EC,9,8,0,0,1,0,0,0,0,-1,0.0,14.0,41.0
657175,Bobakanoosh,EC,4,12,0,1,0,0,0,0,0,-1,0.0,5.0,84.0
684008,deep_cuts,WC,1,3,0,1,0,0,0,0,0,-1,0.0,2.0,113.0
694497,IMP | Ben,NOTAV,1,2,0,0,0,0,0,0,1,9,45.0,56.0,12.0
709843,Chem,EC,6,4,0,0,1,0,0,0,0,-1,0.0,11.0,49.0
710975,Keo,WC,14,14,0,0,1,0,0,0,0,-1,0.0,19.0,32.0
748365,ledgefiend,WC,1,3,0,1,0,0,0,0,0,-1,0.0,2.0,113.0
841539,Alpaca,EC,0,9,0,1,0,0,0,0,0,-1,0.0,1.0,131.0
890721,Mr. Butterfly,WC,10,4,0,0,0,1,0,0,0,-1,0.0,20.0,26.0
906300,ilovedenmark69,WC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,131.0
950362,EWA | ERGonomics,WC,6,8,0,1,0,0,0,0,0,-1,0.0,7.0,73.0
1026815,Sakm,WC,5,9,0,1,0,0,0,0,0,-1,0.0,6.0,77.0
1053202,diddylonglegs,EC,6,5,0,1,0,0,0,0,0,-1,0.0,7.0,73.0
1077796,FreeHops,WC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,113.0
1171263,PYR,WC,5,6,0,1,0,0,0,0,0,-1,0.0,6.0,77.0
1298609,Beck,WC,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,91.0
1379261,S.O.D.A,EC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,91.0
1466521,Floods,WC,1,4,0,1,0,0,0,0,0,-1,0.0,2.0,113.0
1501041,Hamburglar,EC,2,4,0,1,0,0,0,0,0,-1,0.0,3.0,104.0
1533315,Essey,WC,2,22,0,1,0,0,0,0,0,-1,0.0,3.0,104.0
1585998,Arkdael,EC,0,5,0,1,0,0,0,0,0,-1,0.0,1.0,131.0
1619505,keeg,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,131.0
1640788,Special K,WC,1,6,0,1,0,0,0,0,0,-1,0.0,2.0,113.0
1737518,Kombeze Ataie,WC,4,6,0,1,0,0,0,0,0,-1,0.0,5.0,84.0
1800785,Canoe,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,131.0
1816060,FKA Minerali,WC,4,2,0,0,1,0,0,0,0,-1,0.0,9.0,61.0
1918774,EWA | Gorgonzola,WC,4,6,0,1,0,0,0,0,0,-1,0.0,5.0,84.0
1940872,Spenny,WC,1,4,0,1,0,0,0,0,0,-1,0.0,2.0,113.0
1944467,SUPERUNKNOWN,WC,0,1,0,1,0,0,0,0,0,-1,0.0,1.0,131.0
1957918,Cow,WC,6,4,0,0,1,0,0,0,0,-1,0.0,11.0,49.0
2058200,Kuzon,WC,3,6,0,1,0,0,0,0,0,-1,0.0,4.0,91.0
2139949,Devin1300,EC,1,3,0,1,0,0,0,0,0,-1,0.0,2.0,113.0
2141139,Dr. Dipper,EC,3,12,0,1,0,0,0,0,0,-1,0.0,4.0,91.0
2146437,actually hmhh | LionTimeMachine,WC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,131.0
2148389,LilTayNastyTay,EC,3,3,0,1,0,0,0,0,0,-1,0.0,4.0,91.0
2161547,DenverDaDestroyer,EC,3,2,0,0,1,0,0,0,0,-1,0.0,8.0,70.0
2179108,Mud,EC,11,6,0,0,0,1,0,0,0,17,10.0,31.0,20.0
2221234,LordTourettes,WC,5,8,0,1,0,0,0,0,0,-1,0.0,6.0,77.0
2245020,enterthekiwi,WC,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,91.0
2258693,Jbun,WC,0,16,0,1,0,0,0,0,0,-1,0.0,1.0,131.0
2269490,GGS,EC,9,3,0,0,0,1,0,0,0,13,25.0,44.0,13.0
2276067,Dead C,WC,1,4,0,1,0,0,0,0,0,-1,0.0,2.0,113.0
2276931,BowserDad1964,EC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,91.0
