SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
230537,hHerb,WC,2,6,0,1,0,0,0,0,0,-1,0.0,3.0,82.0
232193,Chiefn_,EC,7,4,0,0,1,0,0,0,0,-1,0.0,12.0,42.0
244748,TitusMelee,WC,2,4,0,1,0,0,0,0,0,-1,0.0,3.0,82.0
245152,emy,WC,6,3,0,0,1,0,0,0,0,-1,0.0,11.0,45.0
252523,Dusky,WC,1,3,0,1,0,0,0,0,0,-1,0.0,2.0,103.0
252656,DERT | Petra,EC,2,8,0,1,0,0,0,0,0,-1,0.0,3.0,82.0
254673,Layer,WC,2,5,0,1,0,0,0,0,0,-1,0.0,3.0,82.0
268767,markrevival,WC,4,8,0,1,0,0,0,0,0,-1,0.0,5.0,65.0
269511,SquidTheCat,WC,4,4,0,1,0,0,0,0,0,-1,0.0,5.0,65.0
279107,Khryke,EC,10,2,0,0,0,0,1,0,0,17,10.0,35.0,17.0
288395,jams,WC,3,3,0,1,0,0,0,0,0,-1,0.0,4.0,72.0
326727,Frumentarii,EC,7,4,0,0,1,0,0,0,0,-1,0.0,12.0,42.0
352184,ZBopp,WC,2,6,0,1,0,0,0,0,0,-1,0.0,3.0,82.0
368021,Coinee,WC,4,5,0,1,0,0,0,0,0,-1,0.0,5.0,65.0
379419,Zab,EC,10,6,0,0,0,1,0,0,0,-1,0.0,20.0,24.0
393258,OkayP.,WC,20,4,0,0,0,0,1,0,0,2,175.0,210.0,2.0
405647,AG | KU | Shimkoko,EC,5,4,0,0,1,0,0,0,0,-1,0.0,10.0,49.0
428826,ArcaneFox,WC,4,3,0,1,0,0,0,0,0,-1,0.0,5.0,65.0
437681,zaubermaus,EC,0,1,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
466221,Melo,WC,6,6,0,1,0,0,0,0,0,-1,0.0,7.0,57.0
487623,NAM,WC,8,9,0,0,1,0,0,0,0,-1,0.0,13.0,39.0
533918,Maelstrom,EC,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,72.0
581039,I'm Michael BTW,EC,15,6,0,0,0,0,1,0,0,13,25.0,55.0,13.0
657464,CowCowCowCowCow,EC,2,1,0,1,0,0,0,0,0,-1,0.0,3.0,82.0
694497,IMP | Ben,NOTAV,3,2,0,0,0,0,0,0,1,3,150.0,163.0,3.0
710975,Keo,WC,5,7,0,1,0,0,0,0,0,-1,0.0,6.0,62.0
725014,charmell0,WC,3,7,0,1,0,0,0,0,0,-1,0.0,4.0,72.0
752551,NoobyMcCheese,EC,3,3,0,1,0,0,0,0,0,-1,0.0,4.0,72.0
788730,CATii,WC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,103.0
887010,Rockin,EC,5,6,0,1,0,0,0,0,0,-1,0.0,6.0,62.0
890721,Mr. Butterfly,WC,9,4,0,0,0,1,0,0,0,-1,0.0,19.0,26.0
908879,Yung Silver,EC,6,4,0,0,1,0,0,0,0,17,10.0,21.0,23.0
951944,poog,EC,2,7,0,1,0,0,0,0,0,-1,0.0,3.0,82.0
1007521,Udon,EC,0,10,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
1026815,Sakm,WC,3,3,0,1,0,0,0,0,0,-1,0.0,4.0,72.0
1077796,FreeHops,WC,9,8,0,0,1,0,0,0,0,-1,0.0,14.0,36.0
1237306,H0LL0W,WC,4,13,0,1,0,0,0,0,0,-1,0.0,5.0,65.0
1298609,Beck,WC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
1300387,Zamorita,WC,7,3,0,0,0,1,0,0,0,17,10.0,27.0,20.0
1388856,SHRD#209 | Shredder,WC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,103.0
1395471,MIB | handsofgnatz,WC,1,6,0,1,0,0,0,0,0,-1,0.0,2.0,103.0
1402983,Hua,EC,8,6,0,0,1,0,0,0,0,-1,0.0,13.0,39.0
1466521,Floods,WC,1,7,0,1,0,0,0,0,0,-1,0.0,2.0,103.0
1524828,Ben Snape,EC,8,5,0,0,0,1,0,0,0,17,10.0,28.0,19.0
1591811,Venus,EC,2,18,0,1,0,0,0,0,0,-1,0.0,3.0,82.0
1650434,Puff,EC,1,3,0,1,0,0,0,0,0,-1,0.0,2.0,103.0
1771213,NeuroDivergent,EC,13,14,0,0,1,0,0,0,0,-1,0.0,18.0,27.0
1796764,Mp drago,EC,2,6,0,1,0,0,0,0,0,-1,0.0,3.0,82.0
1855805,alexpenguin,EC,2,7,0,1,0,0,0,0,0,-1,0.0,3.0,82.0
1906382,KatBot,WC,2,3,0,1,0,0,0,0,0,-1,0.0,3.0,82.0
1918774,EWA | Gorgonzola,WC,2,4,0,1,0,0,0,0,0,-1,0.0,3.0,82.0
1939993,Qanic,EC,4,3,0,0,1,0,0,0,0,-1,0.0,9.0,53.0
1940854,JoffDuchar,EC,2,4,0,1,0,0,0,0,0,-1,0.0,3.0,82.0
2021066,Schweppes,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
2029721,Ghost Rider,EC,2,1,0,0,1,0,0,0,0,-1,0.0,7.0,57.0
2058200,Kuzon,WC,2,5,0,1,0,0,0,0,0,-1,0.0,3.0,82.0
2122811,rocketf20,EC,0,7,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
2146437,gaeming | HaxMoneyHulkHogan,WC,3,3,0,1,0,0,0,0,0,-1,0.0,4.0,72.0
2173809,Reapr,EC,0,8,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
2209284,c_,WC,0,4,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
2221234,LordTourettes,WC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,103.0
2270838,Saturn,WC,2,8,0,1,0,0,0,0,0,-1,0.0,3.0,82.0
2288174,JustnThundrLigr,EC,0,8,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
