SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement
63772,Fern,WC,3,5,0,1,0,0,0,0,0,-1
64692,SANS | Blues Clues,NOTAV,4,2,0,0,0,0,0,0,1,7
65598,rickey_kc,EC,1,3,0,1,0,0,0,0,0,-1
65777,bobby big ballz,NOTAV,3,2,0,0,0,0,0,0,1,4
69699,Smeedot,EC,0,2,0,1,0,0,0,0,0,-1
70110,Buttlet,WC,13,6,0,0,0,1,0,0,0,-1
70458,PEPIS | Noire,WC,14,4,0,0,0,1,0,0,0,7
127997,CW | rabit!,EC,0,2,0,1,0,0,0,0,0,-1
133666,404 YC | Salt,EC,8,3,0,0,0,1,0,0,0,9
134823,QTT | Pelon,EC,2,6,0,1,0,0,0,0,0,-1
135091,GS | SubTails,WC,9,7,0,0,1,0,0,0,0,-1
135795,cockbread,EC,10,14,0,0,0,1,0,0,0,-1
137480,Jpeg | RC,EC,16,10,0,0,0,0,1,0,0,17
138710,Golden,EC,11,2,0,0,0,1,0,0,0,5
144133,YBBT | leroydankins,WC,4,11,0,1,0,0,0,0,0,-1
146978,Ding Hing,WC,11,9,0,0,1,0,0,0,0,-1
152060,Vent,WC,2,1,0,1,0,0,0,0,0,-1
175446,DJAN,EC,0,1,0,1,0,0,0,0,0,-1
175870,ÆRO,WC,5,5,0,0,1,0,0,0,0,-1
183677,Yamasaki,WC,2,3,0,1,0,0,0,0,0,-1
184545,Pulch,EC,8,10,0,1,0,0,0,0,0,-1
184637,Joey Donuts,EC,7,3,0,0,0,1,0,0,0,17
205873,Funktrocious,EC,4,16,0,1,0,0,0,0,0,-1
211440,Darrell,WC,9,4,0,0,0,1,0,0,0,-1
213297,Chompy,WC,2,5,0,1,0,0,0,0,0,-1
219838,Lamb's Ear,EC,1,1,0,1,0,0,0,0,0,-1
230122,vampa,EC,4,3,0,0,1,0,0,0,0,-1
232193,Chiefn_,EC,4,5,0,1,0,0,0,0,0,-1
252656,DERT | Petra,EC,0,8,0,1,0,0,0,0,0,-1
259856,Seraph,WC,6,2,0,0,1,0,0,0,0,-1
288395,jams,WC,4,6,0,1,0,0,0,0,0,-1
379419,Zab,EC,9,9,0,0,1,0,0,0,0,-1
428826,ArcaneFox,WC,5,7,0,1,0,0,0,0,0,-1
448153,Neenor,EC,4,6,0,1,0,0,0,0,0,-1
466221,Melo,WC,7,6,0,0,1,0,0,0,0,-1
492755,BoffTarget,WC,4,6,0,1,0,0,0,0,0,-1
495213,Banger,EC,4,4,0,1,0,0,0,0,0,-1
519985,Marvelboy,EC,0,2,0,1,0,0,0,0,0,-1
524651,Schwifty | Sirjaxism,WC,1,5,0,1,0,0,0,0,0,-1
524896,LEVO | Mento,EC,2,2,0,1,0,0,0,0,0,-1
533918,Maelstrom,EC,5,9,0,1,0,0,0,0,0,-1
539984,Ahmad,EC,8,3,0,0,0,1,0,0,0,-1
598192,Pena,WC,3,3,0,1,0,0,0,0,0,-1
608505,2ndLaw,WC,7,6,0,0,1,0,0,0,0,-1
617254,N8v,WC,2,1,0,1,0,0,0,0,0,-1
638273,SKY | Matwood,EC,6,10,0,1,0,0,0,0,0,-1
684008,deep_cuts,WC,0,4,0,1,0,0,0,0,0,-1
725014,charmell0,WC,4,11,0,1,0,0,0,0,0,-1
735376,CVSmashMods | Ripn,WC,7,6,0,0,1,0,0,0,0,-1
1016657,Kr1meM45ter2517A,WC,1,1,0,1,0,0,0,0,0,-1
1026815,Sakm,WC,5,4,0,0,1,0,0,0,0,-1
1034371,niimo,WC,2,3,0,1,0,0,0,0,0,-1
1071935,Teva,WC,0,4,0,1,0,0,0,0,0,-1
1298609,Beck,WC,2,3,0,1,0,0,0,0,0,-1
1379261,S.O.D.A,EC,2,6,0,1,0,0,0,0,0,-1
1466521,Floods,WC,2,4,0,1,0,0,0,0,0,-1
1524828,VDL | Ben Snape,EC,6,6,0,0,1,0,0,0,0,-1
1533315,Essey,WC,0,20,0,1,0,0,0,0,0,-1
1591811,Venus,EC,0,4,0,1,0,0,0,0,0,-1
1640788,Special K,WC,1,6,0,1,0,0,0,0,0,-1
1655337,Drewski,EC,2,4,0,1,0,0,0,0,0,-1
1656950,Bonn Esports | CarlHank,EC,6,10,0,1,0,0,0,0,0,-1
1658710,boip,EC,0,2,0,1,0,0,0,0,0,-1
1691247,TheYoungMC,WC,3,2,0,0,1,0,0,0,0,-1
1718754,PEPIS | lagoonies,WC,4,20,0,1,0,0,0,0,0,-1
1736473,PJThePuff,WC,3,2,0,0,1,0,0,0,0,-1
1800785,Canoe,EC,0,8,0,1,0,0,0,0,0,-1
1816060,FKA Minerali,WC,6,4,0,0,1,0,0,0,0,-1
1844994,Flame,WC,1,8,0,1,0,0,0,0,0,-1
1881044,t0tal90,WC,1,2,0,1,0,0,0,0,0,-1
1888179,BrophyT,EC,0,2,0,1,0,0,0,0,0,-1
1906382,KatBot,WC,1,2,0,1,0,0,0,0,0,-1
1931799,Supreme.Noobs | Edicus,EC,0,3,0,1,0,0,0,0,0,-1
1942273,Fankriss,EC,3,0,0,0,1,0,0,0,0,-1
1957918,Cow,WC,8,3,0,0,0,1,0,0,0,13
2029721,Ghost Rider,EC,7,3,0,0,0,1,0,0,0,17
2033482,Reiky,EC,6,7,0,1,0,0,0,0,0,-1
2056830,NAIR | Pablo,EC,0,5,0,1,0,0,0,0,0,-1
2056881,PotusTheGoatus,EC,0,6,0,1,0,0,0,0,0,-1
2058790,Butternust,WC,4,10,0,1,0,0,0,0,0,-1
2146437,actually hmhh | LionTimeMachine,WC,4,6,0,1,0,0,0,0,0,-1
2163048,MK | RedSoul,EC,1,2,0,1,0,0,0,0,0,-1
2192126,NattyIce,EC,1,4,0,1,0,0,0,0,0,-1
2233473,fssong,EC,0,1,0,1,0,0,0,0,0,-1
2245020,enterthekiwi,WC,5,6,0,1,0,0,0,0,0,-1
2264748,bunnygirlsenpai,WC,2,3,0,1,0,0,0,0,0,-1
2265774,boys,WC,0,7,0,1,0,0,0,0,0,-1
2269490,GGS,EC,9,3,0,0,0,1,0,0,0,9
2270838,Sol | | Saturn,WC,3,5,0,1,0,0,0,0,0,-1
2271152,purpp,WC,5,10,0,1,0,0,0,0,0,-1
2272366,CyAn,WC,1,2,0,1,0,0,0,0,0,-1
