SmasherID,SmashTag,RWeek1,RWeek2,RWeek3,RWeek4,RWeek5,RWeek6,RWeek7,RWeek8,RWeek9,RWeek10,ChangeInRank
1918686,Analog,NAN,115,161.0,224.0,259.0,293.0,328.0,358.0,378.0,398.0,-20.0
1918774,EWA | Gorgonzola,NAN,99,154.0,211.0,240.0,201.0,220.0,218.0,240.0,256.0,-16.0
1931799,Supreme.Noobs | Edicus,NAN,NAN,NAN,NAN,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
1931842,tpyo,NAN,NAN,174.0,244.0,281.0,315.0,307.0,341.0,316.0,332.0,-16.0
1939993,Qanic,NAN,NAN,NAN,NAN,NAN,NAN,NAN,276.0,294.0,311.0,-17.0
1940854,JoffDuchar,78,131,194.0,267.0,305.0,340.0,353.0,316.0,294.0,311.0,-17.0
1940872,Spenny,NAN,NAN,NAN,NAN,NAN,367.0,413.0,443.0,469.0,490.0,-21.0
1942273,Fankriss,NAN,NAN,38.0,51.0,59.0,71.0,80.0,89.0,94.0,28.0,66.0
1944467,SUPERUNKNOWN,87,131,194.0,211.0,240.0,254.0,283.0,316.0,338.0,357.0,-19.0
1946855,PRD | JMi,NAN,167,244.0,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
1956142,maxhoney,NAN,NAN,NAN,180.0,204.0,227.0,250.0,276.0,294.0,311.0,-17.0
1957918,Cow,32,46,73.0,68.0,41.0,43.0,52.0,57.0,60.0,73.0,-13.0
1966716,LewdCelebs4Free,57,99,154.0,211.0,240.0,277.0,307.0,341.0,222.0,237.0,-15.0
1974127,Okami | aujory,87,99,119.0,169.0,194.0,216.0,169.0,184.0,202.0,168.0,34.0
1974143,Jeem,98,167,244.0,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
1986398,Fruitility,NAN,NAN,NAN,NAN,NAN,NAN,458.0,490.0,523.0,546.0,-23.0
1989729,Nips,NAN,167,244.0,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
1993164,Globe,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,546.0,NAN
1995324,CawkMuncher9000,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,278.0,NAN
2004464,Rama,NAN,147,216.0,294.0,334.0,367.0,413.0,443.0,469.0,490.0,-21.0
2019913,jatpuan,NAN,NAN,NAN,NAN,NAN,NAN,413.0,443.0,469.0,490.0,-21.0
2021066,Schweppes,NAN,NAN,NAN,NAN,NAN,NAN,458.0,443.0,469.0,490.0,-21.0
2026283,SereneDoge#4725,NAN,NAN,NAN,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
2029721,Ghost Rider,47,82,128.0,180.0,80.0,96.0,72.0,77.0,82.0,92.0,-10.0
2033482,Reiky,NAN,NAN,NAN,NAN,225.0,254.0,283.0,316.0,338.0,357.0,-19.0
2041350,2rk | Turok,78,131,194.0,267.0,305.0,340.0,385.0,414.0,442.0,461.0,-19.0
2053276,#215 | Ogre,NAN,NAN,NAN,244.0,281.0,315.0,353.0,384.0,410.0,432.0,-22.0
2056830,NAIR | Pablo,NAN,NAN,NAN,NAN,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
2056881,PotusTheGoatus,NAN,NAN,NAN,NAN,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
2058200,Kuzon,NAN,NAN,NAN,NAN,NAN,315.0,353.0,316.0,338.0,357.0,-19.0
2058790,Butternust,NAN,NAN,NAN,224.0,194.0,216.0,237.0,260.0,255.0,273.0,-18.0
2084281,Keykey,78,131,194.0,267.0,305.0,340.0,385.0,414.0,442.0,461.0,-19.0
2085246,kippu,NAN,115,174.0,244.0,281.0,315.0,353.0,384.0,410.0,432.0,-22.0
2088027,kite,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,490.0,NAN
2088626,hermionecraft,NAN,NAN,NAN,NAN,NAN,NAN,328.0,358.0,378.0,398.0,-20.0
2093540,RitzyCheese,78,131,194.0,267.0,305.0,340.0,385.0,414.0,442.0,461.0,-19.0
2117535,vel,NAN,NAN,NAN,323.0,369.0,406.0,458.0,490.0,523.0,490.0,33.0
2122811,rocketf20,NAN,NAN,244.0,323.0,369.0,406.0,458.0,443.0,469.0,490.0,-21.0
2136594,greenbrown,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,523.0,546.0,-23.0
2139949,Devin1300,NAN,NAN,NAN,244.0,281.0,277.0,307.0,341.0,361.0,382.0,-21.0
2139952,Boalisk,NAN,NAN,244.0,187.0,212.0,237.0,264.0,297.0,316.0,332.0,-16.0
2140092,Jet,87,147,216.0,294.0,334.0,367.0,413.0,443.0,469.0,490.0,-21.0
2141139,Dr. Dipper,NAN,NAN,NAN,267.0,305.0,254.0,283.0,316.0,338.0,357.0,-19.0
2146437,gaeming | HaxMoneyHulkHogan,98,167,96.0,91.0,105.0,119.0,122.0,124.0,133.0,144.0,-11.0
2147280,slowtai,NAN,NAN,NAN,155.0,178.0,201.0,220.0,241.0,262.0,278.0,-16.0
2148389,LilTayNastyTay,NAN,NAN,NAN,NAN,NAN,315.0,353.0,384.0,410.0,432.0,-22.0
2148920,thicceon,NAN,NAN,119.0,169.0,194.0,216.0,237.0,260.0,279.0,296.0,-17.0
2149543,BoominBody,NAN,NAN,NAN,294.0,334.0,367.0,413.0,443.0,469.0,490.0,-21.0
2160161,GAS,54,95,145.0,198.0,225.0,254.0,283.0,316.0,338.0,357.0,-19.0
2161547,DenverDaDestroyer,NAN,NAN,NAN,NAN,NAN,237.0,264.0,297.0,316.0,332.0,-16.0
2163048,MK | RedSoul,NAN,NAN,NAN,NAN,334.0,367.0,413.0,443.0,469.0,490.0,-21.0
2170469,Triple Cake Dance,59,89,135.0,187.0,212.0,237.0,264.0,297.0,316.0,332.0,-16.0
2173809,Reapr,NAN,NAN,NAN,NAN,NAN,NAN,NAN,490.0,523.0,546.0,-23.0
2177428,Chuchaka2112,NAN,NAN,NAN,144.0,169.0,192.0,208.0,227.0,246.0,262.0,-16.0
2179108,Mud,26,53,55.0,72.0,96.0,60.0,72.0,83.0,73.0,76.0,-3.0
2192126,NattyIce,98,115,161.0,224.0,225.0,254.0,283.0,316.0,338.0,357.0,-19.0
2194031,Dorian uwu,NAN,NAN,244.0,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
2206263,nmble-mann,NAN,167,244.0,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
2207286,davidparkpark,NAN,NAN,NAN,NAN,NAN,NAN,385.0,414.0,442.0,461.0,-19.0
2209284,c_,NAN,NAN,NAN,NAN,NAN,NAN,NAN,490.0,523.0,490.0,33.0
2215703,DiMaria,NAN,89,90.0,135.0,162.0,185.0,201.0,218.0,202.0,206.0,-4.0
2221234,LordTourettes,NAN,NAN,NAN,NAN,NAN,277.0,307.0,297.0,316.0,332.0,-16.0
2222027,Mithrandir,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,523.0,546.0,-23.0
2231667,Shwa,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,294.0,311.0,-17.0
2233473,fssong,NAN,NAN,194.0,267.0,281.0,315.0,353.0,384.0,410.0,432.0,-22.0
2242538,Erica,33,64,96.0,144.0,169.0,192.0,208.0,227.0,246.0,262.0,-16.0
2244671,scmu,NAN,NAN,NAN,NAN,NAN,NAN,385.0,414.0,361.0,382.0,-21.0
2245020,enterthekiwi,NAN,NAN,NAN,NAN,240.0,216.0,237.0,260.0,279.0,296.0,-17.0
2251343,ClintStevensTV | HungryboxFan304,NAN,NAN,101.0,150.0,175.0,197.0,215.0,236.0,255.0,273.0,-18.0
2258693,Jbun,NAN,NAN,NAN,NAN,NAN,406.0,458.0,490.0,523.0,546.0,-23.0
2262562,me,NAN,NAN,NAN,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
2263926,Robot,NAN,NAN,NAN,NAN,NAN,NAN,250.0,276.0,294.0,311.0,-17.0
2264502,FZ | boy0boy,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,442.0,461.0,-19.0
2264748,bunnygirlsenpai,NAN,NAN,NAN,294.0,259.0,293.0,328.0,358.0,378.0,398.0,-20.0
2264917,Mobley,NAN,NAN,NAN,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
2265424,Zolof,NAN,NAN,NAN,187.0,212.0,237.0,264.0,297.0,316.0,332.0,-16.0
2265774,boys,NAN,NAN,NAN,323.0,334.0,367.0,413.0,443.0,469.0,490.0,-21.0
2266162,2GATS,NAN,NAN,NAN,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
2267517,H20,NAN,NAN,NAN,NAN,NAN,NAN,413.0,443.0,469.0,490.0,-21.0
2269490,GGS,NAN,NAN,NAN,NAN,47.0,35.0,39.0,43.0,47.0,55.0,-8.0
2270838,Saturn,NAN,NAN,NAN,NAN,281.0,315.0,353.0,316.0,338.0,357.0,-19.0
2271152,purpp,NAN,NAN,NAN,NAN,240.0,277.0,307.0,341.0,361.0,382.0,-21.0
2272366,CyAn,NAN,NAN,NAN,NAN,334.0,367.0,413.0,443.0,469.0,490.0,-21.0
2276067,Dead C,NAN,NAN,NAN,NAN,NAN,367.0,413.0,443.0,469.0,490.0,-21.0
2276931,BowserDad1964,NAN,NAN,NAN,NAN,NAN,315.0,353.0,384.0,410.0,432.0,-22.0
2288174,JustnThundrLigr,NAN,NAN,NAN,NAN,NAN,NAN,NAN,490.0,523.0,546.0,-23.0
2312687,smash.gg User,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,237.0,NAN
