SmasherID,SmashTag,NumTMTEntered,NumInBracket,PWeek1,PWeek2,PWeek3,PWeek4,PWeek5,PWeek6,PWeek7,PWeek8,PWeek9
428826,ArcaneFox,6,0,-2,-2,-1,-1,-1,-1,-1,-1,-2
437681,zaubermaus,1,0,-2,-2,-2,-2,-2,-2,-2,-1,-2
448153,Neenor,2,1,-2,-2,-2,-2,-1,13,-2,-2,-2
450784,Fredrick,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
466221,Melo,7,0,-1,-1,-1,-2,-1,-1,-1,-1,-2
472971,MaxJacks,2,0,-1,-2,-2,-2,-2,-2,-2,-2,-1
487623,NAM,1,0,-2,-2,-2,-2,-2,-2,-2,-1,-2
491552,DannyPhantom,1,1,-2,13,-2,-2,-2,-2,-2,-2,-2
492755,BoffTarget,4,0,-2,-2,-2,-1,-1,-1,-1,-2,-2
495213,Banger,2,0,-2,-2,-2,-1,-1,-2,-2,-2,-2
506644,Harout,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-1
507912,Top Shelf | Dulbasaur,1,0,-2,-2,-2,-2,-2,-2,-1,-2,-2
508967,Goosekhan,1,0,-2,-2,-2,-2,-2,-2,-1,-2,-2
512704,Axis,3,0,-1,-2,-2,-2,-2,-1,-2,-2,-1
519779,NJ | Tommy,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
519985,Marvelboy,3,0,-1,-2,-2,-2,-1,-1,-2,-2,-2
524651,Schwifty | Sirjaxism,3,0,-2,-2,-1,-1,-1,-2,-2,-2,-2
524896,LEVO | Mento,1,0,-2,-2,-2,-2,-1,-2,-2,-2,-2
525553,jerma985,1,0,-2,-2,-1,-2,-2,-2,-2,-2,-2
528737,3OutChange,3,0,-2,-2,-1,-1,-2,-1,-2,-2,-2
530964,Heatedchaos,1,0,-2,-1,-2,-2,-2,-2,-2,-2,-2
533918,Maelstrom,5,0,-2,-1,-1,-2,-1,-2,-1,-1,-2
535980,meleesadposts,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-1
538935,Jangu,1,0,-2,-2,-2,-2,-2,-2,-1,-2,-2
539984,Ahmad,4,2,-2,-2,17,-2,-1,-1,17,-2,-2
542693,Bbatts,6,2,-1,9,-1,-2,-2,7,-1,-2,-1
543380,Paokir,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-1
552087,Kerblamu,1,0,-2,-1,-2,-2,-2,-2,-2,-2,-2
581039,I'm Michael BTW,6,4,13,13,-1,-1,-2,17,-2,13,-2
581230,SmashMouthEgg,2,0,-2,-2,-1,-2,-2,-2,-1,-2,-2
582190,rice,6,0,-2,-1,-1,-1,-2,-1,-1,-2,-1
585248,magnumgunn3r,1,0,-2,-2,-1,-2,-2,-2,-2,-2,-2
592660,aL0w,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
598192,Pena,3,0,-2,-2,-2,-1,-1,-1,-2,-2,-2
608505,2ndLaw,2,0,-2,-2,-2,-1,-1,-2,-2,-2,-2
617254,N8v,2,0,-2,-2,-2,-2,-1,-1,-2,-2,-2
637179,Sodabro,2,1,-2,-2,-1,13,-2,-2,-2,-2,-2
638273,SKY | Matwood,5,0,-2,-2,-1,-1,-1,-1,-2,-2,-1
654514,probably high,2,0,-2,-1,-2,-1,-2,-2,-2,-2,-2
657175,Bobakanoosh,2,0,-1,-2,-2,-2,-2,-1,-2,-2,-2
657464,CowCowCowCowCow,5,0,-2,-1,-1,-1,-2,-2,-2,-1,-1
657711,PurpleZ,2,0,-1,-2,-2,-1,-2,-2,-2,-2,-2
682345,Rive,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
684008,deep_cuts,4,0,-2,-2,-2,-1,-1,-1,-1,-2,-2
691112,JMONEY,2,0,-2,-2,-2,-1,-2,-2,-1,-2,-2
694497,IMP | Ben,8,8,3,2,7,1,-2,9,2,3,5
709843,Chem,2,0,-1,-2,-2,-2,-2,-1,-2,-2,-2
710975,Keo,3,0,-2,-2,-2,-2,-2,-1,-1,-1,-2
725014,charmell0,5,0,-1,-1,-2,-1,-1,-2,-2,-1,-2
725016,Dolfo,2,0,-1,-2,-1,-2,-2,-2,-2,-2,-2
732665,Lama,1,0,-2,-2,-2,-2,-2,-2,-1,-2,-2
735376,CVSmashMods | Ripn,2,0,-2,-1,-2,-2,-1,-2,-2,-2,-2
748365,ledgefiend,5,0,-2,-1,-2,-1,-2,-1,-1,-2,-1
752551,NoobyMcCheese,2,0,-2,-2,-2,-2,-2,-2,-2,-1,-1
764680,STLTS,1,0,-2,-1,-2,-2,-2,-2,-2,-2,-2
776417,GSG,1,0,-2,-1,-2,-2,-2,-2,-2,-2,-2
788730,CATii,1,0,-2,-2,-2,-2,-2,-2,-2,-1,-2
834231,Jun,2,0,-1,-1,-2,-2,-2,-2,-2,-2,-2
835179,Koe | Nike,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
836691,BeanBurrito-San,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2
841539,Alpaca,1,0,-2,-2,-2,-2,-2,-1,-2,-2,-2
846125,Navedo,2,0,-2,-2,-1,-1,-2,-2,-2,-2,-2
875354,Penguin,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2
880372,Good1ife,1,0,-2,-2,-1,-2,-2,-2,-2,-2,-2
887010,Rockin,2,0,-2,-2,-2,-2,-2,-2,-1,-1,-2
890721,Mr. Butterfly,2,0,-2,-2,-2,-2,-2,-1,-2,-1,-2
897692,Iron,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-1
906300,ilovedenmark69,1,0,-2,-2,-2,-2,-2,-1,-2,-2,-2
908879,Yung Silver,1,1,-2,-2,-2,-2,-2,-2,-2,17,-2
920546,Gewl,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
925836,Ashley,2,0,-2,-2,-2,-1,-2,-2,-1,-2,-2
928066,Kelpo,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2
945542,KOA | youngbool,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2
950362,EWA | ERGonomics,3,0,-2,-1,-2,-2,-2,-1,-2,-2,-1
951944,poog,1,0,-2,-2,-2,-2,-2,-2,-2,-1,-2
954582,winismine,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-1
956568,Night,1,0,-2,-2,-1,-2,-2,-2,-2,-2,-2
1007521,Udon,1,0,-2,-2,-2,-2,-2,-2,-2,-1,-2
1013413,WFL | ABC,2,0,-2,-1,-1,-2,-2,-2,-2,-2,-2
1016657,Kr1meM45ter2517A,2,0,-2,-2,-1,-2,-1,-2,-2,-2,-2
1023611,U.S Marine,2,0,-2,-2,-1,-1,-2,-2,-2,-2,-2
1026815,Sakm,4,0,-2,-2,-2,-2,-1,-1,-1,-1,-2
1034371,niimo,1,0,-2,-2,-2,-2,-1,-2,-2,-2,-2
1053040,UNCO | Neur0n,2,0,-2,-2,-2,-1,-2,-2,-1,-2,-2
1053202,diddylonglegs,3,0,-2,-1,-1,-2,-2,-1,-2,-2,-2
1064029,Victawr,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-1
1065475,Muffin,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
1071935,Teva,1,0,-2,-2,-2,-2,-1,-2,-2,-2,-2
1077796,FreeHops,7,0,-1,-1,-1,-1,-2,-1,-1,-1,-2
1081722,kaiyon,1,0,-2,-1,-2,-2,-2,-2,-2,-2,-2
1149773,ali_,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2
1171263,PYR,2,0,-2,-2,-2,-2,-2,-1,-2,-2,-1
1194651,gsm | Pound,5,0,-1,-1,-1,-1,-2,-2,-1,-2,-2
1222140,mangine,1,0,-2,-2,-2,-2,-2,-2,-1,-2,-2
1222893,lol | Hero,1,0,-2,-2,-1,-2,-2,-2,-2,-2,-2
1234414,Paran,1,0,-2,-2,-2,-2,-2,-2,-1,-2,-2
1237306,H0LL0W,1,0,-2,-2,-2,-2,-2,-2,-2,-1,-2
1248621,Anzeray,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2
1273646,PierreLuk,1,0,-2,-2,-2,-2,-2,-2,-1,-2,-2
1278457,Rocket,1,1,13,-2,-2,-2,-2,-2,-2,-2,-2
1290774,Honey Nut Cheerios,1,0,-2,-2,-1,-2,-2,-2,-2,-2,-2
1298609,Beck,6,0,-2,-2,-2,-1,-1,-1,-1,-1,-1
1300387,Zamorita,1,1,-2,-2,-2,-2,-2,-2,-2,17,-2
1342054,butterfli,1,0,-2,-2,-2,-2,-2,-2,-1,-2,-2
1375808,Epoodle,5,2,-1,9,17,-1,-2,-2,-1,-2,-2
1379261,S.O.D.A,2,0,-2,-2,-2,-2,-1,-1,-2,-2,-2
1388856,SHRD#209 | Shredder,2,0,-2,-2,-2,-2,-2,-2,-1,-1,-2
1395471,MIB | handsofgnatz,2,0,-2,-2,-2,-2,-2,-2,-1,-1,-2
1402983,Hua,1,0,-2,-2,-2,-2,-2,-2,-2,-1,-2
1432189,nunoodle,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2
1442352,BK_Rib,2,0,-2,-1,-1,-2,-2,-2,-2,-2,-2
1451042,Deeb,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2
1465414,ruco,1,0,-2,-2,-1,-2,-2,-2,-2,-2,-2
1466521,Floods,4,0,-2,-2,-1,-2,-1,-1,-2,-1,-2
1500084,Ariz,1,0,-2,-1,-2,-2,-2,-2,-2,-2,-2
1501041,Hamburglar,1,0,-2,-2,-2,-2,-2,-1,-2,-2,-2
1524828,Ben Snape,4,2,-2,-2,-2,-2,-1,-2,-1,17,17
1533315,Essey,4,0,-2,-2,-2,-1,-1,-1,-1,-2,-2
1562196,EagleOne,1,0,-2,-1,-2,-2,-2,-2,-2,-2,-2
1585998,Arkdael,1,0,-2,-2,-2,-2,-2,-1,-2,-2,-2
1591811,Venus,2,0,-2,-2,-2,-2,-1,-2,-2,-1,-2
1597235,Peyton,1,0,-2,-2,-2,-2,-2,-2,-1,-2,-2
1598204,YoungHanSolo,3,0,-1,-2,-1,-1,-2,-2,-2,-2,-2
1619463,Arctic,2,0,-2,-1,-2,-1,-2,-2,-2,-2,-2
1619505,keeg,1,0,-2,-2,-2,-2,-2,-1,-2,-2,-2
1621804,Malcolm X,1,0,-2,-2,-2,-2,-2,-2,-1,-2,-2
1640788,Special K,6,0,-1,-2,-1,-1,-1,-1,-1,-2,-2
1650434,Puff,1,0,-2,-2,-2,-2,-2,-2,-2,-1,-2
1653242,MatouFans,2,0,-2,-2,-2,-1,-2,-2,-2,-2,-1
1655337,Drewski,1,0,-2,-2,-2,-2,-1,-2,-2,-2,-2
1656950,Bonn Esports | CarlHank,2,0,-2,-2,-2,-2,-1,-2,-1,-2,-2
1658710,boip,2,0,-2,-2,-2,-2,-1,-2,-1,-2,-2
1658777,CrazyColtCory,1,0,-2,-1,-2,-2,-2,-2,-2,-2,-2
1665299,2Pro4Pro | Toastrmann,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-1
1691247,TheYoungMC,1,0,-2,-2,-2,-2,-1,-2,-2,-2,-2
1718754,PEPIS | lagoonies,1,0,-2,-2,-2,-2,-1,-2,-2,-2,-2
1723399,jeddo,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2
1729667,SlickSiwik,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
1736473,PJThePuff,1,0,-2,-2,-2,-2,-1,-2,-2,-2,-2
1737518,Kombeze Ataie,1,0,-2,-2,-2,-2,-2,-1,-2,-2,-2
1752009,djweav2k,1,0,-2,-2,-1,-2,-2,-2,-2,-2,-2
1771213,NeuroDivergent,1,0,-2,-2,-2,-2,-2,-2,-2,-1,-2
1796764,Mp drago,4,0,-2,-1,-1,-1,-2,-2,-2,-1,-2
1800785,Canoe,2,0,-2,-2,-2,-2,-1,-1,-2,-2,-2
1806216,Guhbs,1,0,-2,-2,-2,-2,-2,-2,-1,-2,-2
1807916,Shlorp,1,0,-2,-2,-1,-2,-2,-2,-2,-2,-2
1816060,FKA Minerali,2,0,-2,-2,-2,-2,-1,-1,-2,-2,-2
1844994,Flame,2,0,-2,-2,-2,-2,-1,-2,-1,-2,-2
1855805,alexpenguin,1,0,-2,-2,-2,-2,-2,-2,-2,-1,-2
1871538,Not_DuduTsai,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2
1881044,t0tal90,2,0,-2,-2,-2,-1,-1,-2,-2,-2,-2
1888179,BrophyT,1,0,-2,-2,-2,-2,-1,-2,-2,-2,-2
1906382,KatBot,2,0,-2,-2,-2,-2,-1,-2,-2,-1,-2
1915328,Arthao,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
1918686,Analog,2,0,-2,-1,-1,-2,-2,-2,-2,-2,-2
1918774,EWA | Gorgonzola,3,0,-2,-1,-2,-2,-2,-1,-2,-1,-2
1931799,Supreme.Noobs | Edicus,1,0,-2,-2,-2,-2,-1,-2,-2,-2,-2
1931842,tpyo,3,0,-2,-2,-1,-2,-2,-2,-1,-2,-1
1939993,Qanic,1,0,-2,-2,-2,-2,-2,-2,-2,-1,-2
1940854,JoffDuchar,4,0,-1,-2,-2,-2,-2,-2,-1,-1,-1
1940872,Spenny,1,0,-2,-2,-2,-2,-2,-1,-2,-2,-2
1942273,Fankriss,2,1,-2,-2,13,-2,-1,-2,-2,-2,-2
1944467,SUPERUNKNOWN,4,0,-1,-1,-2,-1,-2,-1,-2,-2,-2
1946855,PRD | JMi,1,0,-2,-1,-2,-2,-2,-2,-2,-2,-2
1956142,maxhoney,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
1957918,Cow,5,1,-1,-1,-2,-1,13,-1,-2,-2,-2
1966716,LewdCelebs4Free,2,0,-1,-2,-2,-2,-2,-2,-2,-2,-1
1974127,aujory,4,0,-1,-1,-1,-2,-2,-2,-1,-2,-2
1974143,Jeem,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2
1986398,Fruitility,1,0,-2,-2,-2,-2,-2,-2,-1,-2,-2
1989729,Nips,1,0,-2,-1,-2,-2,-2,-2,-2,-2,-2
2004464,Rama,1,0,-2,-1,-2,-2,-2,-2,-2,-2,-2
2019913,jatpuan,1,0,-2,-2,-2,-2,-2,-2,-1,-2,-2
2021066,Schweppes,2,0,-2,-2,-2,-2,-2,-2,-1,-1,-2
2026283,SereneDoge#4725,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
2029721,Ghost Rider,4,2,-1,-2,-2,-2,17,-2,17,-1,-2
2033482,Reiky,1,0,-2,-2,-2,-2,-1,-2,-2,-2,-2
2041350,2rk | Turok,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2
2053276,#215 | Ogre,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
2056830,NAIR | Pablo,1,0,-2,-2,-2,-2,-1,-2,-2,-2,-2
2056881,PotusTheGoatus,1,0,-2,-2,-2,-2,-1,-2,-2,-2,-2
2058200,Kuzon,2,0,-2,-2,-2,-2,-2,-1,-2,-1,-2
2058790,Butternust,3,0,-2,-2,-2,-1,-1,-2,-2,-2,-1
2084281,Keykey,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2
2085246,kippu,1,0,-2,-1,-2,-2,-2,-2,-2,-2,-2
2088626,hermionecraft,1,0,-2,-2,-2,-2,-2,-2,-1,-2,-2
2093540,RitzyCheese,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2
2117535,vel,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
2122811,rocketf20,2,0,-2,-2,-1,-2,-2,-2,-2,-1,-2
2136594,greenbrown,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-1
2139949,Devin1300,2,0,-2,-2,-2,-1,-2,-1,-2,-2,-2
2139952,Boalisk,2,0,-2,-2,-1,-1,-2,-2,-2,-2,-2
2140092,Jet,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2
2141139,Dr. Dipper,2,0,-2,-2,-2,-1,-2,-1,-2,-2,-2
2146437,gaeming | HaxMoneyHulkHogan,7,0,-1,-2,-1,-1,-1,-1,-1,-1,-2
2147280,slowtai,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
2148389,LilTayNastyTay,1,0,-2,-2,-2,-2,-2,-1,-2,-2,-2
2148920,thicceon,1,0,-2,-2,-1,-2,-2,-2,-2,-2,-2
2149543,BoominBody,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
2160161,GAS,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2
2161547,DenverDaDestroyer,1,0,-2,-2,-2,-2,-2,-1,-2,-2,-2
2163048,MK | RedSoul,1,0,-2,-2,-2,-2,-1,-2,-2,-2,-2
2170469,Triple Cake Dance,2,0,-1,-1,-2,-2,-2,-2,-2,-2,-2
2173809,Reapr,1,0,-2,-2,-2,-2,-2,-2,-2,-1,-2
2177428,Chuchaka2112,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
2179108,Mud,4,1,-1,-2,-1,-2,-2,17,-2,-2,-1
2192126,NattyIce,4,0,-1,-1,-1,-2,-1,-2,-2,-2,-2
2194031,Dorian uwu,1,0,-2,-2,-1,-2,-2,-2,-2,-2,-2
2206263,nmble-mann,1,0,-2,-1,-2,-2,-2,-2,-2,-2,-2
2207286,davidparkpark,1,0,-2,-2,-2,-2,-2,-2,-1,-2,-2
2209284,c_,1,0,-2,-2,-2,-2,-2,-2,-2,-1,-2
2215703,DiMaria,3,0,-2,-1,-1,-2,-2,-2,-2,-2,-1
2221234,LordTourettes,2,0,-2,-2,-2,-2,-2,-1,-2,-1,-2
2222027,Mithrandir,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-1
2231667,Shwa,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-1
2233473,fssong,2,0,-2,-2,-1,-2,-1,-2,-2,-2,-2
2242538,Erica,1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2
2244671,scmu,2,0,-2,-2,-2,-2,-2,-2,-1,-2,-1
2245020,enterthekiwi,2,0,-2,-2,-2,-2,-1,-1,-2,-2,-2
2251343,ClintStevensTV | HungryboxFan304,1,0,-2,-2,-1,-2,-2,-2,-2,-2,-2
2258693,Jbun,1,0,-2,-2,-2,-2,-2,-1,-2,-2,-2
2262562,me,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
2263926,Robot,1,0,-2,-2,-2,-2,-2,-2,-1,-2,-2
2264502,FZ | boy0boy,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-1
2264748,bunnygirlsenpai,2,0,-2,-2,-2,-1,-1,-2,-2,-2,-2
2264917,Mobley,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
2265424,Zolof,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
2265774,boys,2,0,-2,-2,-2,-1,-1,-2,-2,-2,-2
2266162,2GATS,1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2
2267517,H20,1,0,-2,-2,-2,-2,-2,-2,-1,-2,-2
2269490,GGS,2,2,-2,-2,-2,-2,9,13,-2,-2,-2
2270838,Saturn,2,0,-2,-2,-2,-2,-1,-2,-2,-1,-2
2271152,purpp,1,0,-2,-2,-2,-2,-1,-2,-2,-2,-2
2272366,CyAn,1,0,-2,-2,-2,-2,-1,-2,-2,-2,-2
2276067,Dead C,1,0,-2,-2,-2,-2,-2,-1,-2,-2,-2
2276931,BowserDad1964,1,0,-2,-2,-2,-2,-2,-1,-2,-2,-2
2288174,JustnThundrLigr,1,0,-2,-2,-2,-2,-2,-2,-2,-1,-2
