Rank,RankChange,Tag,Wins,Losses,Win%,Bankroll Bills
82.0,New,snacklepackle,4,9,30.77,5.0
82.0,New,JLo,4,10,28.57,5.0
82.0,New,Piti,4,6,40.0,5.0
82.0,New,LewdCelebs4Free,4,10,28.57,5.0
82.0,New,YBBT | leroydankins,4,6,40.0,5.0
88.0,New,WOMB#619 | Wombat,3,4,42.86,4.0
88.0,New,BubbleFuel,3,6,33.33,4.0
88.0,New,Oz,3,7,30.0,4.0
88.0,New,Funk,3,9,25.0,4.0
88.0,New,hHerb,3,5,37.5,4.0
88.0,New,Fitz,3,8,27.27,4.0
88.0,New,thesiscat,3,6,33.33,4.0
88.0,New,Ath | Bumble,3,8,27.27,4.0
96.0,New,pathojin,2,7,22.22,3.0
96.0,New,maso soup,2,5,28.57,3.0
96.0,New,Wiza,2,8,20.0,3.0
96.0,New,Skeeter,2,3,40.0,3.0
96.0,New,Axis,2,5,28.57,3.0
96.0,New,ItsDad,2,7,22.22,3.0
96.0,New,DCG | Spots,2,15,11.76,3.0
96.0,New,Elk_G | Karm,2,2,50.0,3.0
96.0,New,Verdo,2,1,66.67,3.0
105.0,New,Quadragesimus,1,1,50.0,2.0
105.0,New,Special K,1,7,12.5,2.0
105.0,New,Brandt,1,5,16.67,2.0
105.0,New,MaxJacks,1,1,50.0,2.0
105.0,New,Neee,1,11,8.33,2.0
105.0,New,Divine Senator Kelly,1,1,50.0,2.0
105.0,New,Pingy,1,1,50.0,2.0
105.0,New,Spi,1,10,9.09,2.0
105.0,New,Kandayo,1,3,25.0,2.0
105.0,New,K.H.D | Reign,1,8,11.11,2.0
105.0,New,Phil,1,0,100.0,2.0
105.0,New,ericiscool.net,1,1,50.0,2.0
105.0,New,Proobie44,1,7,12.5,2.0
105.0,New,Churro,1,1,50.0,2.0
105.0,New,91,1,7,12.5,2.0
105.0,New,DD,1,1,50.0,2.0
105.0,New,Help,1,6,14.29,2.0
105.0,New,TC | BuyMyMixTape,1,2,33.33,2.0
105.0,New,markrevival,1,4,20.0,2.0
124.0,New,JehL,0,5,0.0,1.0
124.0,New,Wobs,0,4,0.0,1.0
124.0,New,mathandsurf,0,2,0.0,1.0
124.0,New,20PcMcnugget,0,4,0.0,1.0
124.0,New,JoeyBonzo,0,3,0.0,1.0
124.0,New,sidewinder572,0,14,0.0,1.0
124.0,New,Abermega,0,2,0.0,1.0
124.0,New,JackO,0,5,0.0,1.0
124.0,New,50 Rats in a Trenchcoat,0,7,0.0,1.0
124.0,New,pr0j3cts,0,4,0.0,1.0
124.0,New,Lechero,0,6,0.0,1.0
124.0,New,Kawaii Kid | King Salmon,0,6,0.0,1.0
124.0,New,roadkill,0,4,0.0,1.0
