SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
1966716,LewdCelebs4Free,4,6,1,0,0,0,0,48,WC
1736473,Comp... | PJThePuff,3,5,1,0,0,0,0,49,WC
33655,Mo $,4,7,1,0,0,0,0,50,WC
1906382,KatBot,5,9,1,0,0,0,0,51,WC
286517,Thad <3,2,4,1,0,0,0,0,52,WC
472971,MaxJacks,1,2,1,0,0,0,0,52,WC
10067,icecream,3,7,1,0,0,0,0,54,WC
1112770,Penguis,4,11,1,0,0,0,0,55,WC
18722,Reign,2,6,1,0,0,0,0,56,WC
34266,WOMB#619 | Wombat,3,4,1,0,0,0,0,57,WC
233059,Ribboned Ace,4,7,1,0,0,0,0,58,WC
13505,Sworderailer,1,2,1,0,0,0,0,59,WC
21405,Fire,3,6,1,0,0,0,0,59,WC
1525551,Aldito1469,2,5,1,0,0,0,0,61,WC
226271,SU | wild flower,1,3,1,0,0,0,0,62,WC
1638022,pathojin,1,3,1,0,0,0,0,62,WC
1388856,SHRD#209 | Shredder,1,4,1,0,0,0,0,64,WC
1954849,Salamanderman,1,4,1,0,0,0,0,64,WC
229209,15SA | Raiken,3,14,1,0,0,0,0,66,WC
1682516,BABA | Babo,1,5,1,0,0,0,0,67,WC
1640788,Special K,1,7,1,0,0,0,0,68,WC
1466521,Floods,1,9,1,0,0,0,0,69,WC
360229,BEBO,1,9,1,0,0,0,0,69,WC
726185,DBRDd#641,0,9,1,0,0,0,0,71,WC
1653242,Jquinnsweg,0,10,1,0,0,0,0,71,WC
1034371,niimo,0,9,1,0,0,0,0,71,WC
1261736,Mars,0,3,1,0,0,0,0,71,WC
416070,Pooptown,0,3,1,0,0,0,0,71,WC
136379,HoG | Warmmer,11,1,0,0,0,1,0,1,EC
2189946,GNIK,16,8,0,0,0,1,0,2,EC
31487,Winx Club | Siddward,8,0,0,0,1,0,0,3,EC
694497,IMP | Ben,9,1,0,0,1,0,0,4,EC
491552,DannyPhantom,11,4,0,0,1,0,0,5,EC
147424,Krudo,7,0,0,0,1,0,0,6,EC
581039,I'm Michael BTW,10,4,0,0,1,0,0,7,EC
215584,LAGr | Travioli,8,2,0,0,1,0,0,8,EC
709843,Chem,6,1,0,0,1,0,0,9,EC
2111039,Uncle B,7,2,0,0,1,0,0,10,EC
1375808,Epoodle,8,4,0,0,1,0,0,11,EC
2179108,Mud,11,6,0,0,1,0,0,12,EC
3665,Younger,6,4,0,1,0,0,0,13,EC
45726,Faust,10,8,0,1,0,0,0,14,EC
657711,PurpleZ,5,1,0,1,0,0,0,15,EC
48041,Slade,6,3,0,1,0,0,0,16,EC
221136,Zeeker,6,4,0,1,0,0,0,17,EC
10968,Enemy,12,9,0,1,0,0,0,18,EC
637179,Sodabro,9,7,0,1,0,0,0,19,EC
135795,cockbread,8,8,1,0,0,0,0,20,EC
45356,OtES,3,1,0,1,0,0,0,21,EC
15087,Reese,5,2,0,1,0,0,0,22,EC
5869,Joey Bats,7,7,0,1,0,0,0,23,EC
1053202,diddylonglegs,8,11,1,0,0,0,0,24,EC
1918686,roadkill,2,0,0,1,0,0,0,25,EC
843302,Buffalo,3,1,0,1,0,0,0,26,EC
29103,Hexjo,2,1,0,1,0,0,0,27,EC
517095,TG CS | EBND,5,4,0,1,0,0,0,28,EC
213911,jtetter,4,4,0,1,0,0,0,29,EC
26387,Phantom Airline,5,6,1,0,0,0,0,30,EC
152800,wally,4,5,1,0,0,0,0,31,EC
16393,Higgins,3,4,1,0,0,0,0,32,EC
11945,RULES | Strazz,4,6,1,0,0,0,0,33,EC
1379261,S.O.D.A,2,3,1,0,0,0,0,33,EC
36538,Bayløck,6,10,1,0,0,0,0,35,EC
519399,Leviath,4,7,1,0,0,0,0,36,EC
283648,Amor,1,0,1,0,0,0,0,37,EC
1263692,ushi,1,1,1,0,0,0,0,38,EC
47304,Boyz II Mensch,3,4,1,0,0,0,0,39,EC
3602,JLo,6,9,1,0,0,0,0,40,EC
2053276,DT6 | Ogre,4,6,1,0,0,0,0,40,EC
23214,Potts,3,5,1,0,0,0,0,42,EC
2029884,Nudepenguin,1,3,1,0,0,0,0,43,EC
29984,Broasty,1,2,1,0,0,0,0,44,EC
172811,Amity,3,11,1,0,0,0,0,45,EC
2110985,theassistant,4,15,1,0,0,0,0,46,EC
16294,Ders,1,6,1,0,0,0,0,47,EC
30865,Spi,1,7,1,0,0,0,0,48,EC
37062,Reaver_King,1,7,1,0,0,0,0,48,EC
1122123,Alex AF,1,8,1,0,0,0,0,50,EC
582190,rice,0,7,1,0,0,0,0,51,EC
1458782,Tomato,0,17,1,0,0,0,0,51,EC
255496,ericiscool.net,0,1,1,0,0,0,0,51,EC
2124348,thehumanblob,0,4,1,0,0,0,0,51,EC
145075,blazerboy,0,10,1,0,0,0,0,51,EC
