SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
26934,Clay,1,3,1,0,0,0,0,60,EC
213911,jtetter,2,6,1,0,0,0,0,60,EC
30865,Spi,2,8,1,0,0,0,0,62,EC
1791375,AzLuFa,1,8,1,0,0,0,0,63,EC
7676,MrDrBoi,1,8,1,0,0,0,0,63,EC
1682862,ArtlexPlays,1,8,1,0,0,0,0,63,EC
172046,Saya | QQQ#348,1,11,1,0,0,0,0,66,EC
1377337,bluecd,1,13,1,0,0,0,0,67,EC
1802123,mello,1,21,1,0,0,0,0,68,EC
2194031,Dorian uwu,0,12,1,0,0,0,0,69,EC
2216222,Nayolfa,0,4,1,0,0,0,0,69,EC
25351,Hell'sLabyrinth,0,2,1,0,0,0,0,69,EC
2053276,#215 | Ogre,0,3,1,0,0,0,0,69,EC
582190,rice,0,10,1,0,0,0,0,69,EC
