SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
18722,K.H.D | Reign,1,8,1,0,0,0,0,64,WC
1232194,Kawaii Kid | King Salmon,0,6,1,0,0,0,0,65,WC
2156746,Wobs,0,4,1,0,0,0,0,65,WC
27069,JoeyBonzo,0,3,1,0,0,0,0,65,WC
1525551,Lechero,0,6,1,0,0,0,0,65,WC
1669002,JehL,0,5,1,0,0,0,0,65,WC
30054,20PcMcnugget,0,4,1,0,0,0,0,65,WC
136379,HoG | Warmmer,12,2,0,0,0,1,0,1,EC
542693,Bbatts,10,1,0,0,0,1,0,2,EC
257406,Lotfy,13,4,0,0,0,1,0,3,EC
3665,Younger,14,5,0,0,0,1,0,4,EC
279107,Khryke,16,8,0,0,0,1,0,5,EC
4390,NGG | Jflex,10,2,0,0,1,0,0,6,EC
221136,Zeeker,7,1,0,0,1,0,0,7,EC
271333,MMG | Seven,8,2,0,0,1,0,0,8,EC
49711,sad | UwUMysticalGirl,8,2,0,0,1,0,0,9,EC
36532,Googlyeyed,8,2,0,0,1,0,0,9,EC
618857,Lamdin,12,6,0,0,1,0,0,11,EC
31487,Winx Club | Siddward,14,9,0,0,1,0,0,12,EC
36782,Oaty,12,8,0,0,1,0,0,13,EC
7693,Kanye Rest,7,5,0,1,0,0,0,14,EC
819230,Willy P,9,5,0,0,1,0,0,15,EC
5618,HOLD$DOGE | Crypto Quiggles,11,7,0,0,1,0,0,16,EC
215584,LAGr | Travioli,6,4,0,1,0,0,0,17,EC
144798,akir,4,0,0,1,0,0,0,18,EC
65566,Miranda,6,3,0,1,0,0,0,19,EC
53655,Frankhoe,10,6,0,1,0,0,0,20,EC
157615,ight,10,8,0,1,0,0,0,21,EC
657711,PurpleZ,6,3,0,1,0,0,0,22,EC
29405,Vianny,5,3,0,1,0,0,0,23,EC
22088,Nebulous | Jib,5,3,0,1,0,0,0,23,EC
11945,CSTR#106 | Strazz,7,5,0,1,0,0,0,25,EC
185618,Captain G,7,5,0,1,0,0,0,25,EC
2179108,Mud,8,6,0,1,0,0,0,27,EC
2136488,Sacred,6,5,0,1,0,0,0,28,EC
657464,CowCowCowCowCow,5,6,1,0,0,0,0,29,EC
13956,Vino,4,3,0,1,0,0,0,30,EC
5869,Joey Bats,7,6,0,1,0,0,0,31,EC
448153,Neenor,5,5,1,0,0,0,0,32,EC
158524,Oferton,7,8,1,0,0,0,0,33,EC
47650,shoelegend88,7,9,1,0,0,0,0,34,EC
2154680,Godslayer903,7,10,1,0,0,0,0,35,EC
1487504,Arn255,8,14,1,0,0,0,0,36,EC
533918,Maelstrom,6,11,1,0,0,0,0,37,EC
1034300,Oz,3,7,1,0,0,0,0,38,EC
15070,Verdo,2,1,1,0,0,0,0,39,EC
255496,ericiscool.net,1,1,1,0,0,0,0,40,EC
228400,Piti,4,6,1,0,0,0,0,41,EC
1866109,BubbleFuel,3,6,1,0,0,0,0,42,EC
862074,snacklepackle,4,9,1,0,0,0,0,43,EC
692999,maso soup,2,5,1,0,0,0,0,44,EC
3602,JLo,4,10,1,0,0,0,0,44,EC
278295,ItsDad,2,7,1,0,0,0,0,46,EC
71442,Wiza,2,8,1,0,0,0,0,47,EC
172608,Churro,1,1,1,0,0,0,0,48,EC
310321,TC | BuyMyMixTape,1,2,1,0,0,0,0,49,EC
512704,Axis,2,5,1,0,0,0,0,50,EC
493224,Fitz,3,8,1,0,0,0,0,51,EC
807868,Funk,3,9,1,0,0,0,0,52,EC
2133564,Brandt,1,5,1,0,0,0,0,53,EC
14667,Proobie44,1,7,1,0,0,0,0,54,EC
30865,Spi,1,10,1,0,0,0,0,55,EC
804411,Neee,1,11,1,0,0,0,0,56,EC
2178856,Abermega,0,2,1,0,0,0,0,57,EC
2103929,sidewinder572,0,14,1,0,0,0,0,57,EC
1927744,pr0j3cts,0,4,1,0,0,0,0,57,EC
1957958,50 Rats in a Trenchcoat,0,7,1,0,0,0,0,57,EC
1918686,roadkill,0,4,1,0,0,0,0,57,EC
898035,mathandsurf,0,2,1,0,0,0,0,57,EC
1308234,JackO,0,5,1,0,0,0,0,57,EC
