SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
2222681,702 | Flameo Red,3,7,1,0,0,0,0,55,WC
21405,Fire,1,3,1,0,0,0,0,56,WC
2122814,imanastyhoe,2,11,1,0,0,0,0,57,WC
1844994,Flame,1,6,1,0,0,0,0,58,WC
1653242,Jquinnsweg,1,8,1,0,0,0,0,59,WC
1466521,Floods,2,24,1,0,0,0,0,60,WC
37116,Kürv,0,1,1,0,0,0,0,61,WC
1187479,kuzma,0,7,1,0,0,0,0,61,WC
2141037,trfjosh,0,2,1,0,0,0,0,61,WC
836691,BeanBurrito-San,0,3,1,0,0,0,0,61,WC
1640788,Special K,0,8,1,0,0,0,0,61,WC
147424,Spiral Cafe | Krudo,9,0,0,0,0,1,0,1,EC
14592,ZOOK | Suezo,8,0,0,0,1,0,0,2,EC
709843,Chem,10,2,0,0,1,0,0,3,EC
50933,MIT | Fro116,8,2,0,0,1,0,0,4,EC
46962,LeZagna,12,4,0,0,1,0,0,5,EC
2029721,Ghost Rider,7,1,0,0,1,0,0,6,EC
26387,Phantom Airline,12,5,0,0,1,0,0,7,EC
3665,Younger,14,7,0,0,1,0,0,8,EC
16066,TG NBR | Panayiotis,11,6,0,0,1,0,0,9,EC
519779,Tommy,11,7,0,0,1,0,0,10,EC
1375808,Epoodle,10,5,0,0,1,0,0,11,EC
15070,Verdo,7,3,0,0,1,0,0,12,EC
31487,Winx Club | Siddward,9,8,0,1,0,0,0,13,EC
928033,CarbonDog,6,2,0,1,0,0,0,14,EC
62721,Dirty Lasagna,6,2,0,1,0,0,0,14,EC
7495,Townes,6,4,0,1,0,0,0,16,EC
533918,Maelstrom,5,4,0,1,0,0,0,17,EC
5869,Joey Bats,5,3,0,1,0,0,0,18,EC
158524,Oferton,5,3,0,1,0,0,0,18,EC
16393,Higgins,9,7,0,1,0,0,0,20,EC
862074,snacklepackle,5,4,0,1,0,0,0,21,EC
129344,totally butts,5,4,0,1,0,0,0,21,EC
26623,B0XX | ADMJ,6,5,0,1,0,0,0,23,EC
581039,I'm Michael BTW,7,6,0,1,0,0,0,24,EC
3977,B0XX | Sicca,8,7,0,1,0,0,0,25,EC
184545,Pulch,9,9,0,1,0,0,0,26,EC
127997,CW | rabit!,3,2,0,1,0,0,0,27,EC
11945,RULES | Strazz,5,5,0,1,0,0,0,28,EC
1257072,Chaboomba,2,2,1,0,0,0,0,28,EC
2179108,Mud,7,7,0,1,0,0,0,28,EC
170788,TSI | Zane,3,3,1,0,0,0,0,28,EC
1248621,Anzeray,5,6,1,0,0,0,0,32,EC
145567,Biggestbrain,5,6,1,0,0,0,0,32,EC
1173564,UCILadder,4,5,1,0,0,0,0,34,EC
835002,Jesuscametwice,3,4,1,0,0,0,0,35,EC
40793,JorDank,10,16,1,0,0,0,0,36,EC
512704,Axis,2,1,1,0,0,0,0,37,EC
893866,Just Nate,2,2,1,0,0,0,0,38,EC
7194,Gingerham,5,5,1,0,0,0,0,38,EC
25351,Hell'sLabyrinth,2,2,1,0,0,0,0,38,EC
22595,Aura,1,1,1,0,0,0,0,38,EC
1833185,Danimals,3,5,1,0,0,0,0,42,EC
422020,69 | | Kupo,3,5,1,0,0,0,0,42,EC
47650,shoelegend88,4,7,1,0,0,0,0,44,EC
344562,Blu,1,2,1,0,0,0,0,45,EC
14305,Nard Dawg,1,2,1,0,0,0,0,45,EC
28815,doctahdylan,3,9,1,0,0,0,0,47,EC
954633,Agave,1,6,1,0,0,0,0,48,EC
407749,carrotslat,3,4,1,0,0,0,0,49,EC
2148920,thicceon,2,3,1,0,0,0,0,50,EC
379542,Lee,3,5,1,0,0,0,0,51,EC
48322,AHHHHH | Alice,5,18,1,0,0,0,0,52,EC
7297,Tequila,2,11,1,0,0,0,0,53,EC
582190,rice,1,10,1,0,0,0,0,54,EC
281390,mourin,0,2,1,0,0,0,0,55,EC
12453,POOP | Zooty,0,4,1,0,0,0,0,55,EC
1682862,ArtlexPlays,0,10,1,0,0,0,0,55,EC
71442,Wiza,0,5,1,0,0,0,0,55,EC
569076,RGB,0,2,1,0,0,0,0,55,EC
2222458,TheDarkMan,0,1,1,0,0,0,0,55,EC
2192126,NattyIce,0,2,1,0,0,0,0,55,EC
1194651,gsm | Pound,0,2,1,0,0,0,0,55,EC
1465414,ruco,0,5,1,0,0,0,0,55,EC
2029884,Nudepenguin,0,2,1,0,0,0,0,55,EC
286021,RU | Graddy,0,2,1,0,0,0,0,55,EC
