SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
22458,Kandayo,4,3,0,1,0,0,0,32,WC
12023,El Link,5,4,0,1,0,0,0,35,WC
1966716,LewdCelebs4Free,6,5,0,1,0,0,0,36,WC
1974127,aujory,2,2,1,0,0,0,0,37,WC
1077796,FreeHops,4,4,1,0,0,0,0,37,WC
13765,Help,8,9,0,1,0,0,0,39,WC
277309,DPMZ,7,8,1,0,0,0,0,40,WC
378512,Khoron | Oreo,8,10,1,0,0,0,0,41,WC
1278457,U-Smash | Rocket,5,8,0,1,0,0,0,42,WC
975581,YeehawDaniels,4,7,1,0,0,0,0,43,WC
2229523,Zen,3,3,1,0,0,0,0,44,WC
269511,SquidTheCat,6,6,1,0,0,0,0,44,WC
193839,Loki,7,7,1,0,0,0,0,44,WC
2160161,GAS,2,2,1,0,0,0,0,44,WC
156503,FLOW | Beiker,2,2,1,0,0,0,0,44,WC
157632,TurboThot,1,1,1,0,0,0,0,44,WC
159198,Pi2z,4,5,1,0,0,0,0,50,WC
1388856,SHRD#209 | Shredder,3,4,1,0,0,0,0,51,WC
34399,BuenasRetas | Cobs,4,6,1,0,0,0,0,52,WC
1857983,River | Green River,3,5,1,0,0,0,0,53,WC
18722,K.H.D | RE!GN,1,2,1,0,0,0,0,54,WC
1944467,SUPERUNKNOWN,2,4,1,0,0,0,0,54,WC
328674,Raptor Jesus,2,4,1,0,0,0,0,54,WC
130672,Soltrain,1,3,1,0,0,0,0,57,WC
153143,Ren5o,1,3,1,0,0,0,0,57,WC
268767,markrevival,2,7,1,0,0,0,0,59,WC
29840,TBD,3,4,1,0,0,0,0,60,WC
67516,raid shadow legends,5,9,1,0,0,0,0,61,WC
472971,yBaS | MaxJacks,2,4,1,0,0,0,0,62,WC
254673,Layer,1,2,1,0,0,0,0,62,WC
180797,Cpt.Blade,3,7,1,0,0,0,0,64,WC
38643,RedX,1,3,1,0,0,0,0,65,WC
30804,Frap,1,3,1,0,0,0,0,65,WC
44674,Loscar,3,10,1,0,0,0,0,67,WC
53437,Shadow,2,9,1,0,0,0,0,68,WC
2093540,SexGod | RitzyCheese,3,14,1,0,0,0,0,69,WC
1466521,Floods,1,7,1,0,0,0,0,70,WC
10268,PLEB | Capy,1,7,1,0,0,0,0,70,WC
1653242,Jquinnsweg,1,7,1,0,0,0,0,70,WC
372512,TAS | TrueAlpha,1,8,1,0,0,0,0,73,WC
360229,BEBO,1,11,1,0,0,0,0,74,WC
1640788,Special K,0,8,1,0,0,0,0,75,WC
1658777,CrazyColtCory,0,10,1,0,0,0,0,75,WC
748365,ledgefiend,0,2,1,0,0,0,0,75,WC
267849,TG | Mot$,11,1,0,0,0,1,0,1,EC
10487,KELLZ,12,4,0,0,0,1,0,2,EC
14592,ZOOK | Suezo,11,2,0,0,0,1,0,3,EC
12048,K8A,12,5,0,0,0,1,0,4,EC
1601,FendrickLamar,9,2,0,0,1,0,0,5,EC
16066,TG NBR | Panayiotis,8,1,0,0,1,0,0,6,EC
158213,LG | Louis,11,5,0,0,1,0,0,7,EC
7149,Trail,6,1,0,0,1,0,0,8,EC
3665,Younger,8,2,0,0,1,0,0,9,EC
257406,Lotfy,10,5,0,0,1,0,0,10,EC
519779,NJ | Tommy,10,6,0,0,1,0,0,11,EC
539984,Ahmad,7,3,0,0,1,0,0,12,EC
242832,Rahma Noodles,8,4,0,0,1,0,0,13,EC
2179108,Mud,10,8,0,1,0,0,0,14,EC
16393,Higgins,4,2,0,1,0,0,0,15,EC
5869,Joey Bats,6,3,0,1,0,0,0,15,EC
26387,Phantom Airline,7,4,0,1,0,0,0,17,EC
14305,Nard Dawg,6,4,0,1,0,0,0,18,EC
422020,Kupo,4,1,0,1,0,0,0,19,EC
149952,Jakespeare,7,4,0,1,0,0,0,20,EC
29103,Hexjo,5,4,0,1,0,0,0,21,EC
215584,LAGr | Travioli,6,5,0,1,0,0,0,22,EC
1053202,diddylonglegs,12,15,0,1,0,0,0,23,EC
40793,MGFC | JorDank,7,9,1,0,0,0,0,24,EC
47650,shoelegend88,3,4,1,0,0,0,0,25,EC
129774,(Ozymandias) | Churze,5,4,0,1,0,0,0,26,EC
1402983,Hua,5,5,0,1,0,0,0,27,EC
542693,Bbatts,3,3,1,0,0,0,0,27,EC
153599,NS | Frog,4,4,1,0,0,0,0,27,EC
184545,Pulch,9,10,0,1,0,0,0,30,EC
1194651,gsm | Pound,6,7,1,0,0,0,0,31,EC
232193,Chiefn_,7,9,0,1,0,0,0,32,EC
36538,Bayløck,4,6,1,0,0,0,0,33,EC
5630,BKB! | stocmoney,2,3,1,0,0,0,0,33,EC
22595,Aura,1,0,1,0,0,0,0,35,EC
2029721,Ghost Rider,1,1,1,0,0,0,0,36,EC
1186877,Tomz,4,6,1,0,0,0,0,37,EC
1655337,Drewski,4,6,1,0,0,0,0,37,EC
30865,Spi,3,5,1,0,0,0,0,39,EC
1501041,Hamburglar,3,6,1,0,0,0,0,40,EC
1644052,LG | KrC,1,2,1,0,0,0,0,40,EC
11945,RULES | Strazz,1,2,1,0,0,0,0,40,EC
45356,OtES,2,3,1,0,0,0,0,43,EC
657464,CowCowCowCowCow,1,2,1,0,0,0,0,44,EC
28815,doctahdylan,2,5,1,0,0,0,0,45,EC
1077883,CountifShine,6,20,1,0,0,0,0,46,EC
1833185,Danimals,1,4,1,0,0,0,0,47,EC
2192126,NattyIce,2,9,1,0,0,0,0,48,EC
1503239,catsonthemoon,1,5,1,0,0,0,0,49,EC
582190,rice,1,9,1,0,0,0,0,50,EC
224897,AWaveDash,1,12,1,0,0,0,0,51,EC
2194031,Dorian uwu,0,3,1,0,0,0,0,52,EC
1261759,melatonin,0,8,1,0,0,0,0,52,EC
1634098,Zuber,0,4,1,0,0,0,0,52,EC
1257072,Chaboomba,0,2,1,0,0,0,0,52,EC
255496,ericiscool.net,0,1,1,0,0,0,0,52,EC
1931799,Noobs | Edicus,0,8,1,0,0,0,0,52,EC
2033164,Kickflip,0,2,1,0,0,0,0,52,EC
