Character,SmashTag,Rank
Fox,EWA | Gorgonzola,211.0
Fox,Dusky,211.0
Fox,YBBT | leroydankins,211.0
Fox,CableKnit,211.0
Fox,BeanBurrito-San,224.0
Fox,lol | Hero,244.0
Fox,icecream,267.0
Fox,Power Kevin,267.0
Fox,JoffDuchar,267.0
Fox,maxi,267.0
Fox,SIMP | Vagab0nd,267.0
Fox,Keykey,267.0
Fox,Cpt.Blade,267.0
Fox,Night,267.0
Fox,FM | Cilan,267.0
Fox,Ratt,267.0
Fox,Arctic,294.0
Fox,markrevival,294.0
Fox,Wumbo,294.0
Fox,TurboThot,294.0
Fox,Jet,294.0
Fox,Dash,294.0
Fox,SFOP,294.0
Fox,ZouL,323.0
Fox,GThree,323.0
Fox,blazerboy,323.0
Fox,Jquinnsweg,323.0
Fox,SU | wild flower,323.0
Fox,Jeem,323.0
Fox,nunoodle,323.0
Fox,Trash,323.0
Fox,Honey Nut Cheerios,323.0
Peach,Blues Clues,5.0
Peach,Bbatts,27.0
Peach,Anchovy,58.0
Peach,PW | Vincessant,91.0
Peach,Higgins,103.0
Peach,Aura,109.0
Peach,Soltrain,119.0
Peach,DiMaria,135.0
Peach,SUPERUNKNOWN,211.0
Peach,Analog,224.0
Peach,Opportunity,267.0
Peach,yBaS | MaxJacks,323.0
MidTiers,Winx Club | Siddward,26.0
MidTiers,Dream,27.0
MidTiers,ycz6,35.0
MidTiers,Darrell,50.0
MidTiers,Frap,58.0
MidTiers,jams,72.0
MidTiers,RULES | Strazz,80.0
MidTiers,actually hmhh | LionTimeMachine,91.0
MidTiers,Maruf,97.0
MidTiers,CowCowCowCowCow,155.0
MidTiers,Otto_Zone,169.0
MidTiers,Kerblamu,169.0
MidTiers,GAS,198.0
MidTiers,K.H.D | REIGN,198.0
MidTiers,Special K,244.0
MidTiers,SmashMouthEgg,267.0
MidTiers,fssong,267.0
MidTiers,Lee,323.0
Other,LAG,11.0
Other,DarkHero,19.0
Other,LG | Yu,25.0
Other,Joe(y) Bats,42.0
Other,NEU | Shmeeli,43.0
Other,Rocket,49.0
Other,El Link,72.0
Other,Fern,81.0
Other,GS | SubTails,89.0
Other,E,89.0
Other,Buttlet,97.0
Other,totally butts,97.0
Other,RedX,103.0
Other,Zab,109.0
Other,Tuesday,109.0
Other,Hell Kaiser,123.0
Other,Navjyot Sandhu | Connect4Master,135.0
Other,PML | Die222,135.0
Other,Notorious,150.0
Other,BokchoyBoy,155.0
Other,Habi,155.0
Other,TGL | Shamunt,155.0
Other,Banger,155.0
Other,vampa,169.0
Other,Pena,169.0
Other,Beck,169.0
Other,maxhoney,180.0
Other,Zamorota,180.0
Other,Zolof,187.0
Other,Fredrick,187.0
Other,2ndLaw,198.0
Other,Kyler,198.0
Other,Kaz,211.0
Other,QTT | Yeyo,211.0
Other,probably high,224.0
Other,Pilgrim,224.0
Other,Usernamejpg,224.0
Other,Butternust,224.0
Other,Muffin,224.0
Other,BoffTarget,224.0
Other,Red,224.0
Other,Creature,224.0
Other,t0tal90,244.0
Other,Baja,244.0
Other,Devin1300,244.0
Other,Gewl,244.0
Other,jedi093,244.0
Other,TR | H,244.0
Other,Vent,244.0
Other,Dr. Dipper,267.0
Other,Schwifty | Sirjaxism,267.0
Other,Happy,267.0
Other,KillThePast | bebul,267.0
Other,JMONEY,267.0
Other,Essey,267.0
Other,BoominBody,294.0
Other,bunnygirlsenpai,294.0
Other,aL0w,294.0
Other,Ashley,323.0
Other,Penguin,323.0
Other,Koe | Nike,323.0
Other,Howdy,323.0
Other,Smeedot,323.0
Other,me,323.0
Other,Mobley,323.0
Other,UNCO | Neur0n,323.0
Other,vel,323.0
Other,Arthao,323.0
Other,SereneDoge#4725,323.0
Other,Cuk | Veths,323.0
Other,boys,323.0
Other,2GATS,323.0
