SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
1598204,YoungHanSolo,2,3,1,0,0,0,0,41,WC
183677,Yamasaki,3,6,1,0,0,0,0,45,WC
226595,TourGuide,3,6,1,0,0,0,0,45,WC
328736,SadSack,7,16,1,0,0,0,0,47,WC
2093540,RitzyCheese,2,9,1,0,0,0,0,48,WC
1077796,FreeHops,3,3,1,0,0,0,0,49,WC
2140092,Jet,1,1,1,0,0,0,0,49,WC
22458,Kandayo,3,6,1,0,0,0,0,51,WC
1974127,aujory,1,3,1,0,0,0,0,52,WC
1944467,SUPERUNKNOWN,1,5,1,0,0,0,0,53,WC
725014,charmell0,2,11,1,0,0,0,0,54,WC
23501,Ratt,0,3,1,0,0,0,0,55,WC
26920,Trash,0,1,1,0,0,0,0,55,WC
472971,yBaS | MaxJacks,0,1,1,0,0,0,0,55,WC
21405,Fire,0,8,1,0,0,0,0,55,WC
1640788,Special K,0,8,1,0,0,0,0,55,WC
1432189,nunoodle,0,8,1,0,0,0,0,55,WC
245346,SIMP | Vagab0nd,0,2,1,0,0,0,0,55,WC
268767,markrevival,0,3,1,0,0,0,0,55,WC
725016,Dolfo,0,4,1,0,0,0,0,55,WC
51076,Power Kevin,0,1,1,0,0,0,0,55,WC
7277,Crescent | JSalt,9,0,0,0,0,1,0,1,EC
3665,Younger,12,3,0,0,0,1,0,2,EC
267849,TG | Mot$,12,3,0,0,0,1,0,2,EC
51373,prof,13,5,0,0,0,1,0,4,EC
279107,Khryke,13,6,0,0,1,0,0,5,EC
10971,Brainless  | FLiiNcHy,9,3,0,0,1,0,0,6,EC
151360,Inky,9,3,0,0,1,0,0,7,EC
542693,Bbatts,8,4,0,0,1,0,0,8,EC
327350,lochist,5,0,0,0,1,0,0,9,EC
158213,LG | Louis,6,1,0,0,1,0,0,10,EC
581039,I'm Michael BTW,7,3,0,0,1,0,0,11,EC
12048,K8A,11,9,0,1,0,0,0,12,EC
22595,Aura,4,0,0,1,0,0,0,13,EC
31487,Winx Club | Siddward,7,4,0,1,0,0,0,14,EC
709843,Chem,5,3,0,1,0,0,0,15,EC
2179108,Mud,11,12,0,1,0,0,0,16,EC
103305,Dr. Lame,6,4,0,1,0,0,0,17,EC
2029721,Ghost Rider,4,3,0,1,0,0,0,18,EC
5630,BKB! | stocmoney,4,5,1,0,0,0,0,19,EC
23995,Forrest,2,1,0,1,0,0,0,20,EC
22088,Nebulous | Jib,4,2,0,1,0,0,0,20,EC
5869,Joey Bats,6,6,0,1,0,0,0,22,EC
232193,Chiefn_,6,8,0,1,0,0,0,23,EC
1375808,Epoodle,5,7,1,0,0,0,0,24,EC
40793,MGFC | JorDank,3,5,1,0,0,0,0,25,EC
519985,Marvelboy,4,8,1,0,0,0,0,26,EC
50937,Wumbo,1,1,1,0,0,0,0,27,EC
512704,Axis,4,5,1,0,0,0,0,28,EC
26387,Phantom Airline,3,5,1,0,0,0,0,29,EC
34694,flthd | flatline,1,2,1,0,0,0,0,30,EC
1194651,gsm | Pound,1,3,1,0,0,0,0,31,EC
32691,Blitzkrieg,1,4,1,0,0,0,0,32,EC
1149773,ali_,1,8,1,0,0,0,0,33,EC
1451042,Deeb,3,7,1,0,0,0,0,34,EC
657175,Bobakanoosh,3,9,1,0,0,0,0,35,EC
1940854,JoffDuchar,2,6,1,0,0,0,0,35,EC
47650,shoelegend88,1,4,1,0,0,0,0,37,EC
232446,ash6,1,5,1,0,0,0,0,38,EC
25810,Melee Stats | Pikachu942,1,6,1,0,0,0,0,39,EC
1974143,Jeem,0,2,1,0,0,0,0,40,EC
875354,Penguin,0,2,1,0,0,0,0,40,EC
2192126,NattyIce,0,11,1,0,0,0,0,40,EC
25351,Hell'sLabyrinth,0,4,1,0,0,0,0,40,EC
1248621,Anzeray,0,2,1,0,0,0,0,40,EC
657711,PurpleZ,0,1,1,0,0,0,0,40,EC
224897,AWaveDash,0,8,1,0,0,0,0,40,EC
2146437,HaxMoneyHulkHogan,0,3,1,0,0,0,0,40,EC
945542,KOA | youngbool,0,2,1,0,0,0,0,40,EC
