SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
220806,Kev,3,12,1,0,0,0,0,40,WC
428826,ArcaneFox,4,3,1,0,0,0,0,41,WC
37975,Zellpree,4,3,1,0,0,0,0,41,WC
38643,RedX,2,2,1,0,0,0,0,43,WC
2221234,LordTourettes,1,1,1,0,0,0,0,43,WC
1026815,Sakm,3,3,1,0,0,0,0,43,WC
33458,RustyTrombone,3,4,1,0,0,0,0,46,WC
34399,BuenasRetas | Cobs,2,3,1,0,0,0,0,47,WC
150171,MTM | chickncup,6,10,1,0,0,0,0,48,WC
1388856,SHRD#209 | Shredder,1,2,1,0,0,0,0,49,WC
10067,icecream,2,4,1,0,0,0,0,49,WC
352184,ZBopp,2,6,1,0,0,0,0,51,WC
1237306,H0LL0W,4,13,1,0,0,0,0,52,WC
1395471,MIB | handsofgnatz,1,6,1,0,0,0,0,53,WC
148200,Big Pivot,1,18,1,0,0,0,0,54,WC
30804,Frap,2,3,1,0,0,0,0,55,WC
1906382,KatBot,2,3,1,0,0,0,0,55,WC
1918774,EWA | Gorgonzola,2,4,1,0,0,0,0,57,WC
244748,TitusMelee,2,4,1,0,0,0,0,57,WC
788730,CATii,1,2,1,0,0,0,0,57,WC
16182,Obsidian,3,7,1,0,0,0,0,60,WC
725014,charmell0,3,7,1,0,0,0,0,60,WC
254673,Layer,2,5,1,0,0,0,0,62,WC
2058200,Kuzon,2,5,1,0,0,0,0,62,WC
230537,hHerb,2,6,1,0,0,0,0,64,WC
252523,Dusky,1,3,1,0,0,0,0,64,WC
2270838,Saturn,2,8,1,0,0,0,0,66,WC
1466521,Floods,1,7,1,0,0,0,0,67,WC
130672,Soltrain,0,2,1,0,0,0,0,68,WC
2209284,c_,0,4,1,0,0,0,0,68,WC
1298609,Beck,0,2,1,0,0,0,0,68,WC
215507,Pocodudeface,0,4,1,0,0,0,0,68,WC
28949,YB | BirdPerson,0,3,1,0,0,0,0,68,WC
9884,HS | Den,14,2,0,0,0,1,0,1,EC
26350,SKY | Cob,14,3,0,0,0,1,0,2,EC
279107,Khryke,9,0,0,0,0,1,0,3,EC
581039,I'm Michael BTW,13,4,0,0,0,1,0,4,EC
12048,K8A,7,1,0,0,1,0,0,5,EC
62566,Axis,6,2,0,0,1,0,0,6,EC
36782,Oaty,5,0,0,0,1,0,0,7,EC
1524828,Ben Snape,8,3,0,0,1,0,0,8,EC
26387,Phantom Airline,7,4,0,0,1,0,0,9,EC
379419,Zab,10,6,0,0,1,0,0,10,EC
65777,bobby big ballz,4,0,0,1,0,0,0,11,EC
908879,Yung Silver,6,2,0,1,0,0,0,12,EC
326727,Frumentarii,7,4,0,1,0,0,0,13,EC
232193,Chiefn_,7,4,0,1,0,0,0,13,EC
45356,OtES,11,8,0,1,0,0,0,15,EC
158524,Oferton,9,9,0,1,0,0,0,16,EC
1771213,NeuroDivergent,13,14,0,1,0,0,0,17,EC
3936,GUILD | ghettowarmachine420,6,4,0,1,0,0,0,18,EC
31487,Winx Club | Siddward,4,3,0,1,0,0,0,19,EC
1939993,Qanic,4,3,0,1,0,0,0,19,EC
405647,AG | KU | Shimkoko,5,4,0,1,0,0,0,21,EC
7693,Kanye Rest,2,1,0,1,0,0,0,22,EC
2029721,Ghost Rider,2,1,0,1,0,0,0,22,EC
1402983,Hua,8,6,0,1,0,0,0,24,EC
752551,NoobyMcCheese,3,3,1,0,0,0,0,25,EC
887010,Rockin,5,6,1,0,0,0,0,26,EC
533918,Maelstrom,3,5,1,0,0,0,0,27,EC
657464,CowCowCowCowCow,2,1,1,0,0,0,0,28,EC
48322,Karin Dreijer,6,9,1,0,0,0,0,29,EC
184457,MessiSTL,2,3,1,0,0,0,0,29,EC
159198,Pi2z,5,8,1,0,0,0,0,31,EC
1940854,JoffDuchar,2,4,1,0,0,0,0,32,EC
7194,Gingerham,1,3,1,0,0,0,0,33,EC
1650434,Puff,1,3,1,0,0,0,0,33,EC
1591811,Venus,2,18,1,0,0,0,0,35,EC
1796764,Mp drago,2,6,1,0,0,0,0,36,EC
1855805,alexpenguin,2,7,1,0,0,0,0,37,EC
951944,poog,2,7,1,0,0,0,0,37,EC
252656,DERT | Petra,2,8,1,0,0,0,0,39,EC
182963,CILLGOD,1,5,1,0,0,0,0,40,EC
2173809,Reapr,0,8,1,0,0,0,0,41,EC
2122811,rocketf20,0,7,1,0,0,0,0,41,EC
63581,CableKnit,0,2,1,0,0,0,0,41,EC
1007521,Udon,0,10,1,0,0,0,0,41,EC
2288174,JustnThundrLigr,0,8,1,0,0,0,0,41,EC
437681,zaubermaus,0,1,1,0,0,0,0,41,EC
2021066,Schweppes,0,2,1,0,0,0,0,41,EC
