SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
535980,meleesadposts,3,5,1,0,0,0,0,27,EC
657464,CowCowCowCowCow,5,10,1,0,0,0,0,28,EC
326727,Frumentarii,1,2,1,0,0,0,0,28,EC
48578,LoneCubone,1,2,1,0,0,0,0,28,EC
63831,Lawnt | Walnut,4,9,1,0,0,0,0,31,EC
28815,doctahdylan,1,3,1,0,0,0,0,32,EC
1940854,JoffDuchar,1,3,1,0,0,0,0,32,EC
184457,MessiSTL,2,3,1,0,0,0,0,34,EC
25975,Pi#374,1,2,1,0,0,0,0,35,EC
2244671,scmu,2,5,1,0,0,0,0,36,EC
232193,Chiefn_,4,11,1,0,0,0,0,37,EC
542693,Bbatts,2,6,1,0,0,0,0,38,EC
582190,rice,1,7,1,0,0,0,0,39,EC
1064029,Victawr,1,7,1,0,0,0,0,39,EC
2136594,greenbrown,0,3,1,0,0,0,0,41,EC
182963,CILLGOD,0,2,1,0,0,0,0,41,EC
48202,Shy Shai,0,1,1,0,0,0,0,41,EC
31487,Winx Club | Siddward,0,2,1,0,0,0,0,41,EC
752551,NoobyMcCheese,0,9,1,0,0,0,0,41,EC
126225,Clint Stevens | StepDaddy,0,1,1,0,0,0,0,41,EC
2222027,Mithrandir,0,3,1,0,0,0,0,41,EC
512704,Axis,0,4,1,0,0,0,0,41,EC
543380,Paokir,0,5,1,0,0,0,0,41,EC
354953,RPG,0,2,1,0,0,0,0,41,EC
5630,BKB! | stocmoney,0,2,1,0,0,0,0,41,EC
