SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
62721,Dirty Lasagna,EC,6,2,0,0,1,0,0,0,0,-1,0.0,11.0,42.0
64692,SANS | Blues Clues,WC,10,2,0,0,0,0,1,0,0,9,45.0,70.0,10.0
65777,bobby big ballz,NOTAV,3,2,0,0,0,0,0,0,1,4,125.0,138.0,4.0
71442,Wiza,EC,0,5,0,1,0,0,0,0,0,-1,0.0,1.0,119.0
127997,CW | rabit!,EC,3,2,0,0,1,0,0,0,0,-1,0.0,8.0,66.0
129344,totally butts,EC,5,4,0,0,1,0,0,0,0,-1,0.0,10.0,50.0
132938,RU | Midnight Blue,WC,4,3,0,0,1,0,0,0,0,-1,0.0,9.0,62.0
144133,YBBT | leroydankins,WC,4,3,0,1,0,0,0,0,0,-1,0.0,5.0,75.0
145567,Biggestbrain,EC,5,6,0,1,0,0,0,0,0,-1,0.0,6.0,69.0
147424,Spiral Cafe | Krudo,EC,9,0,0,0,0,0,1,0,0,-1,0.0,24.0,22.0
158524,Oferton,EC,5,3,0,0,1,0,0,0,0,-1,0.0,10.0,50.0
170788,TSI | Zane,EC,3,3,0,1,0,0,0,0,0,-1,0.0,4.0,81.0
182665,Elysian,WC,13,2,0,0,0,0,1,0,0,5,95.0,123.0,5.0
183677,Yamasaki,WC,9,5,0,0,0,1,0,0,0,-1,0.0,19.0,29.0
184545,Pulch,EC,9,9,0,0,1,0,0,0,0,-1,0.0,14.0,34.0
213297,Chompy,WC,5,10,0,0,1,0,0,0,0,-1,0.0,10.0,50.0
226595,TourGuide,WC,5,5,0,0,1,0,0,0,0,-1,0.0,10.0,50.0
229216,KaiKwonDo,WC,6,6,0,1,0,0,0,0,0,-1,0.0,7.0,67.0
233059,Ribboned Ace,WC,6,2,0,0,1,0,0,0,0,-1,0.0,11.0,42.0
268767,markrevival,WC,3,9,0,1,0,0,0,0,0,-1,0.0,4.0,81.0
277309,DPMZ,WC,10,9,0,0,1,0,0,0,0,-1,0.0,15.0,32.0
281390,mourin,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,119.0
286021,RU | Graddy,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,119.0
329361,ijw,WC,16,9,0,0,0,0,1,0,0,17,10.0,41.0,17.0
329937,LanTurN,WC,4,3,0,0,1,0,0,0,0,-1,0.0,9.0,62.0
344562,Blu,EC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,106.0
379542,Lee,EC,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,81.0
407749,carrotslat,EC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,81.0
422020,69 | | Kupo,EC,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,81.0
472971,yBaS | MaxJacks,WC,4,3,0,1,0,0,0,0,0,-1,0.0,5.0,75.0
512704,Axis,EC,2,1,0,1,0,0,0,0,0,-1,0.0,3.0,96.0
519779,Tommy,EC,11,7,0,0,0,1,0,0,0,-1,0.0,21.0,25.0
533918,Maelstrom,EC,5,4,0,0,1,0,0,0,0,-1,0.0,10.0,50.0
569076,RGB,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,119.0
581039,I'm Michael BTW,EC,7,6,0,0,1,0,0,0,0,-1,0.0,12.0,39.0
582190,rice,EC,1,10,0,1,0,0,0,0,0,-1,0.0,2.0,106.0
694497,IMP | Ben,NOTAV,4,2,0,0,0,0,0,0,1,2,175.0,189.0,2.0
709843,Chem,EC,10,4,0,0,0,1,0,0,0,13,25.0,45.0,14.0
735376,Ripn,WC,3,9,0,1,0,0,0,0,0,-1,0.0,4.0,81.0
835002,Jesuscametwice,EC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,81.0
836691,BeanBurrito-San,WC,0,3,0,1,0,0,0,0,0,-1,0.0,1.0,119.0
858866,SLO | GrizzlyBair,WC,6,5,0,0,1,0,0,0,0,-1,0.0,11.0,42.0
862074,snacklepackle,EC,5,4,0,0,1,0,0,0,0,-1,0.0,10.0,50.0
893866,Just Nate,EC,2,2,0,1,0,0,0,0,0,-1,0.0,3.0,96.0
928033,CarbonDog,EC,6,2,0,0,1,0,0,0,0,-1,0.0,11.0,42.0
954633,Agave,EC,1,6,0,1,0,0,0,0,0,-1,0.0,2.0,106.0
975581,YeehawDaniels,WC,10,12,0,0,1,0,0,0,0,-1,0.0,15.0,32.0
1173564,UCILadder,EC,4,5,0,1,0,0,0,0,0,-1,0.0,5.0,75.0
1180017,XXY Calico,WC,1,4,0,1,0,0,0,0,0,-1,0.0,2.0,106.0
1187479,kuzma,WC,0,7,0,1,0,0,0,0,0,-1,0.0,1.0,119.0
1194651,gsm | Pound,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,119.0
1245502,Whoratio,WC,1,6,0,1,0,0,0,0,0,-1,0.0,2.0,106.0
1248621,Anzeray,EC,5,6,0,1,0,0,0,0,0,-1,0.0,6.0,69.0
1257072,Chaboomba,EC,2,2,0,1,0,0,0,0,0,-1,0.0,3.0,96.0
1375808,Epoodle,EC,10,7,0,0,0,1,0,0,0,17,10.0,30.0,19.0
1465414,ruco,EC,0,5,0,1,0,0,0,0,0,-1,0.0,1.0,119.0
1466521,Floods,WC,2,24,0,1,0,0,0,0,0,-1,0.0,3.0,96.0
1525551,Aldito1469,WC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,106.0
1640788,Special K,WC,0,8,0,1,0,0,0,0,0,-1,0.0,1.0,119.0
1653242,Jquinnsweg,WC,1,8,0,1,0,0,0,0,0,-1,0.0,2.0,106.0
1682862,ArtlexPlays,EC,0,10,0,1,0,0,0,0,0,-1,0.0,1.0,119.0
1737518,Kombeze Ataie,WC,4,8,0,1,0,0,0,0,0,-1,0.0,5.0,75.0
1833185,Danimals,EC,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,81.0
1844994,Flame,WC,1,6,0,1,0,0,0,0,0,-1,0.0,2.0,106.0
1906382,KatBot,WC,5,4,0,0,1,0,0,0,0,-1,0.0,10.0,50.0
1966739,ImYourDade,WC,4,3,0,0,1,0,0,0,0,-1,0.0,9.0,62.0
1994587,DQ,WC,2,5,0,1,0,0,0,0,0,-1,0.0,3.0,96.0
2029721,Ghost Rider,EC,10,3,0,0,0,1,0,0,0,9,45.0,65.0,11.0
2029884,Nudepenguin,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,119.0
2086583,SirTaco,WC,1,3,0,1,0,0,0,0,0,-1,0.0,2.0,106.0
2122814,imanastyhoe,WC,2,11,0,1,0,0,0,0,0,-1,0.0,3.0,96.0
2141037,trfjosh,WC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,119.0
2147280,slowtai,WC,5,3,0,0,1,0,0,0,0,-1,0.0,10.0,50.0
2148920,thicceon,EC,2,3,0,1,0,0,0,0,0,-1,0.0,3.0,96.0
2179108,Mud,EC,7,7,0,0,1,0,0,0,0,-1,0.0,12.0,39.0
2192126,NattyIce,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,119.0
2222458,TheDarkMan,EC,0,1,0,1,0,0,0,0,0,-1,0.0,1.0,119.0
2222681,702 | Flameo Red,WC,3,7,0,1,0,0,0,0,0,-1,0.0,4.0,81.0
