SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
221423,Typhoon,WC,9,7,0,0,0,1,0,0,0,17,10.0,29.0,20.0
225081,:3 | fenceturtle,EC,10,6,0,0,1,0,0,0,0,13,25.0,40.0,16.0
232213,MikeDrop,WC,11,13,0,0,1,0,0,0,0,-1,0.0,16.0,27.0
255496,ericiscool.net,EC,1,5,0,1,0,0,0,0,0,-1,0.0,2.0,63.0
257406,Lotfy,EC,14,6,0,0,0,0,1,0,0,9,45.0,74.0,11.0
268767,markrevival,WC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,71.0
275884,Maljo,WC,3,15,0,1,0,0,0,0,0,-1,0.0,4.0,56.0
276041,Kettering,WC,1,10,0,1,0,0,0,0,0,-1,0.0,2.0,63.0
279722,EP | Justus,WC,6,1,0,0,0,1,0,0,0,-1,0.0,16.0,27.0
286517,Thad <3,WC,2,2,0,1,0,0,0,0,0,-1,0.0,3.0,61.0
327212,Marrgasm,WC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,71.0
360229,BEBO,WC,5,13,0,1,0,0,0,0,0,-1,0.0,6.0,51.0
418257,CardsNG,WC,8,6,0,0,0,1,0,0,0,17,10.0,28.0,21.0
538935,Jangu,WC,7,10,0,0,1,0,0,0,0,-1,0.0,12.0,36.0
641180,Luppi,EC,5,9,0,1,0,0,0,0,0,-1,0.0,6.0,51.0
657464,CowCowCowCowCow,EC,10,7,0,0,0,1,0,0,0,17,10.0,30.0,18.0
694497,IMP | Ben,NOTAV,4,2,0,0,0,0,0,0,1,3,150.0,164.0,3.0
748365,ledgefiend,WC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,71.0
1044913,Majora,WC,0,14,0,1,0,0,0,0,0,-1,0.0,1.0,71.0
1094290,SudoJoe,WC,8,12,0,1,0,0,0,0,0,-1,0.0,9.0,45.0
1112770,Penguis,WC,1,4,0,1,0,0,0,0,0,-1,0.0,2.0,63.0
1196449,RB | Cum Fox,WC,10,6,0,0,0,1,0,0,0,17,10.0,30.0,18.0
1261759,melatonin,EC,1,6,0,1,0,0,0,0,0,-1,0.0,2.0,63.0
1597042,Rome0,EC,4,8,0,1,0,0,0,0,0,-1,0.0,5.0,53.0
1631004,Homeslice,EC,4,9,0,1,0,0,0,0,0,-1,0.0,5.0,53.0
1729667,SlickSiwik,EC,2,5,0,1,0,0,0,0,0,-1,0.0,3.0,61.0
1833788,dust,EC,1,11,0,1,0,0,0,0,0,-1,0.0,2.0,63.0
1839605,DontTestMe,NOTAV,3,2,0,0,0,0,0,0,1,5,95.0,108.0,6.0
1966716,LewdCelebs4Free,WC,9,11,0,1,0,0,0,0,0,-1,0.0,10.0,40.0
2145485,scrubjr,WC,10,11,0,1,0,0,0,0,0,-1,0.0,11.0,37.0
2146702,Port!!!,WC,3,6,0,1,0,0,0,0,0,-1,0.0,4.0,56.0
2147247,UPTILT | Nishi,WC,8,5,0,0,1,0,0,0,0,-1,0.0,13.0,34.0
2147280,Saatvik,WC,6,6,0,0,1,0,0,0,0,-1,0.0,11.0,37.0
