SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement
14305,Nard Dawg,EC,7,5,0,0,1,0,0,0,0,-1
15298,Cowbell,WC,8,6,0,0,1,0,0,0,0,-1
16393,Higgins,EC,11,9,0,0,1,0,0,0,0,-1
18722,K.H.D | Reign,WC,4,3,0,0,1,0,0,0,0,-1
22595,Aura,EC,6,2,0,0,1,0,0,0,0,-1
23501,Ratt,WC,2,0,0,0,1,0,0,0,0,-1
26387,Phantom Airline,EC,8,6,0,0,1,0,0,0,0,-1
26750,KoDoRiN,WC,5,5,0,0,1,0,0,0,0,9
28663,QTT | Marco,WC,6,7,0,1,0,0,0,0,0,-1
29373,DirtyDan | Sigh,EC,2,5,0,1,0,0,0,0,0,-1
29840,TBD,WC,8,5,0,0,0,1,0,0,0,25
30054,20PcMcnugget,WC,2,14,0,1,0,0,0,0,0,-1
30865,Spi,EC,1,2,0,1,0,0,0,0,0,-1
31487,Winx Club | Siddward,EC,10,5,0,0,0,1,0,0,0,25
33371,Fraud,WC,3,6,0,1,0,0,0,0,0,-1
33731,Joemama,WC,3,2,0,0,1,0,0,0,0,-1
34399,BuenasRetas | Cobs,WC,6,11,0,1,0,0,0,0,0,-1
37062,Reaver_King,EC,6,11,0,1,0,0,0,0,0,-1
37116,GUG | Kürv,WC,11,4,0,0,0,1,0,0,0,13
37162,SmashBob SquarePants,EC,4,2,0,0,1,0,0,0,0,-1
38643,RedX,WC,5,5,0,1,0,0,0,0,0,-1
39235,Dream,WC,14,9,0,0,0,1,0,0,0,-1
39389,Profanity,EC,2,2,0,1,0,0,0,0,0,-1
40399,Elders React | Third Strongest,WC,5,5,0,0,1,0,0,0,0,-1
40476,Medz,WC,13,2,0,0,0,0,1,0,0,5
40839,IS | Bisfo,WC,3,4,0,1,0,0,0,0,0,-1
44671,Quaff,WC,15,5,0,0,0,0,1,0,0,9
48578,LoneCubone,EC,1,2,0,1,0,0,0,0,0,-1
49711,sad | UwUMysticalGirl,EC,13,9,0,0,0,1,0,0,0,-1
50143,R3 | $limChang,WC,11,4,0,0,0,1,0,0,0,13
50937,Wumbo,EC,2,6,0,1,0,0,0,0,0,-1
58588,Jeffthecheff,WC,1,0,0,1,0,0,0,0,0,-1
61570,YC | Pappi,WC,4,0,0,0,1,0,0,0,0,-1
61897,lluZ | PEP | LSD,EC,15,2,0,0,0,0,1,0,0,2
62632,TheRed,EC,5,9,0,1,0,0,0,0,0,-1
62721,UL | Dirty Lasagna,EC,8,7,0,0,1,0,0,0,0,-1
64692,SANS | Blues Clues,WC,6,5,0,0,1,0,0,0,0,17
65566,Miranda,EC,10,11,0,0,1,0,0,0,0,-1
65760,Albuh,WC,1,7,0,1,0,0,0,0,0,-1
65777,bobby big ballz,WC,11,3,0,0,0,1,0,0,0,3
67516,jeff | raid shadow legends,WC,13,7,0,0,0,1,0,0,0,-1
68728,Flowers,WC,0,2,0,1,0,0,0,0,0,-1
69524,Dusk,EC,4,2,0,0,1,0,0,0,0,-1
71442,Wiza,EC,2,6,0,1,0,0,0,0,0,-1
127997,CW | Skittles,EC,12,3,0,0,0,0,1,0,0,13
129261,Zura,WC,3,4,0,1,0,0,0,0,0,-1
129363,Flow | ESPONJA,WC,11,5,0,0,0,1,0,0,0,-1
131635,afx,WC,0,7,0,1,0,0,0,0,0,-1
132938,RU | Midnight Blue,WC,5,8,0,1,0,0,0,0,0,-1
144133,YBBT | leroydankins,WC,3,12,0,1,0,0,0,0,0,-1
144798,akir,EC,13,5,0,0,0,0,1,0,0,17
148200,Big Pivot,WC,2,10,0,1,0,0,0,0,0,-1
153599,NS | Frog,EC,6,4,0,0,1,0,0,0,0,-1
157615,ight,EC,8,11,0,1,0,0,0,0,0,-1
173178,LAG,WC,11,7,0,0,0,1,0,0,0,-1
175490,QoT | Cruelscotty,EC,7,10,0,1,0,0,0,0,0,-1
183677,Yamasaki,WC,6,6,0,0,1,0,0,0,0,-1
184545,Pulch,EC,7,8,0,0,1,0,0,0,0,-1
184637,Joey Donuts,EC,14,6,0,0,0,1,0,0,0,13
185618,Captain G,EC,4,4,0,0,1,0,0,0,0,-1
213911,jtetter,EC,4,5,0,0,1,0,0,0,0,-1
225396,Sor,WC,4,3,0,1,0,0,0,0,0,-1
230350,AR0,WC,5,2,0,0,1,0,0,0,0,-1
232446,ash6,EC,3,2,0,0,1,0,0,0,0,-1
257100,Yosemite Dabbs,WC,0,1,0,1,0,0,0,0,0,-1
260286,24 | Mamba!,WC,10,11,0,1,0,0,0,0,0,-1
276041,Kettering,WC,0,7,0,1,0,0,0,0,0,-1
278295,ItsDad,EC,6,8,0,1,0,0,0,0,0,-1
279757,Velos,EC,2,6,0,1,0,0,0,0,0,-1
286931,Egg$,WC,12,4,0,0,0,1,0,0,0,7
301566,JustJoshin,WC,5,8,0,1,0,0,0,0,0,-1
324561,Soonsay,NOTAV,4,2,0,0,0,0,0,0,1,5
360229,BEBO,WC,1,5,0,1,0,0,0,0,0,-1
425930,Syched,EC,5,1,0,0,1,0,0,0,0,-1
436506,NeedLesFestival,WC,5,4,0,0,1,0,0,0,0,-1
507912,Top Shelf | Dulbasaur,WC,3,2,0,1,0,0,0,0,0,-1
512704,Axis,EC,5,11,0,1,0,0,0,0,0,-1
520837,Neck,WC,13,11,0,0,1,0,0,0,0,-1
530964,Heatedchaos,WC,7,7,0,0,1,0,0,0,0,-1
573832,Egsid,WC,3,2,0,0,1,0,0,0,0,-1
598192,Peña,WC,5,6,0,1,0,0,0,0,0,-1
627118,Pipe,WC,7,5,0,0,1,0,0,0,0,-1
657464,CowCowCowCowCow,EC,5,4,0,0,1,0,0,0,0,-1
694497,IMP | Ben,NOTAV,3,2,0,0,0,0,0,0,1,9
725508,620 | Megacaat,WC,3,16,0,1,0,0,0,0,0,-1
819230,Willy P,EC,13,10,0,0,0,1,0,0,0,-1
852916,Krizski,WC,8,6,0,0,1,0,0,0,0,-1
856699,Logan,EC,8,7,0,0,1,0,0,0,0,-1
880372,Good1ife,WC,3,4,0,0,1,0,0,0,0,-1
954582,winismine,WC,4,3,0,0,1,0,0,0,0,-1
982735,MordecaiPielord,WC,5,5,0,1,0,0,0,0,0,-1
1056142,Gerbungis,EC,1,5,0,1,0,0,0,0,0,-1
1135639,Dog,EC,7,8,0,1,0,0,0,0,0,-1
1184224,Tancascade,WC,0,3,0,1,0,0,0,0,0,-1
1263692,ushi,EC,1,2,0,1,0,0,0,0,0,-1
1388856,Shredder,WC,3,3,0,0,1,0,0,0,0,-1
1466521,Floods,WC,2,8,0,1,0,0,0,0,0,-1
1522245,119 | pyro,EC,4,7,0,1,0,0,0,0,0,-1
1525551,Lechero,WC,2,4,0,1,0,0,0,0,0,-1
1572687,Dog,EC,4,7,0,1,0,0,0,0,0,-1
1617046,Ponchy | Corkey,EC,2,5,0,1,0,0,0,0,0,-1
1617199,xavier,WC,0,1,0,1,0,0,0,0,0,-1
1631449,:) | Koints,EC,7,10,0,0,1,0,0,0,0,-1
1640788,Special K,WC,0,8,0,1,0,0,0,0,0,-1
1723399,jeddo,WC,4,3,0,0,1,0,0,0,0,-1
1728675,pongo,EC,0,12,0,1,0,0,0,0,0,-1
1729667,SlickSiwik,EC,4,6,0,1,0,0,0,0,0,-1
1737518,Kombeze Ataie,WC,6,11,0,1,0,0,0,0,0,-1
1918686,roadkill,EC,3,3,0,1,0,0,0,0,0,-1
1919823,YungFlexxer,EC,1,2,0,1,0,0,0,0,0,-1
1931799,Edicus,EC,1,11,0,1,0,0,0,0,0,-1
1936292,barcode,EC,1,2,0,1,0,0,0,0,0,-1
1944467,SUPERUNKNOWN,WC,1,3,0,1,0,0,0,0,0,-1
1966716,LewdCelebs4Free,WC,2,1,0,1,0,0,0,0,0,-1
1966739,ImYourDade,WC,1,3,0,1,0,0,0,0,0,-1
2019913,jatpuan,EC,4,6,0,1,0,0,0,0,0,-1
2029884,Nudepenguin,EC,1,12,0,1,0,0,0,0,0,-1
2038523,thesiscat,WC,6,8,0,1,0,0,0,0,0,-1
2048453,D3WDify,WC,3,4,0,1,0,0,0,0,0,-1
2065666,eee,EC,0,2,0,1,0,0,0,0,0,-1
2106594,GG | DontRestMe,NOTAV,0,2,0,0,0,0,0,0,1,25
2140012,codetoilet,WC,9,10,0,1,0,0,0,0,0,-1
2147280,Saatvik,WC,7,5,0,0,1,0,0,0,0,-1
2147839,Aidanafoo,EC,4,8,0,1,0,0,0,0,0,-1
2148389,LilTayNastyTay,EC,2,1,0,1,0,0,0,0,0,-1
2149809,BOG | bioPhile,EC,2,6,0,1,0,0,0,0,0,-1
2156433,Anime Tiddies | Asuka,EC,1,7,0,1,0,0,0,0,0,-1
2156685,Nanami,EC,0,1,0,1,0,0,0,0,0,-1
2159655,Fathom,EC,0,2,0,1,0,0,0,0,0,-1
2163048,MK | RedSoul,EC,0,8,0,1,0,0,0,0,0,-1
