Character,SmashTag,Rank
Fox,Frankhoe,48.0
Fox,donk,61.0
Fox,Neck,63.0
Fox,slowtai,64.0
Fox,TZ | Morrito,69.0
Fox,QTT | Marco,71.0
Fox,Nebulous | Jib,75.0
Fox,cockbread,75.0
Fox,Megaman,75.0
Fox,Tristan's Rule,82.0
Fox,Chem,96.0
Fox,BuenasRetas | Cobs,96.0
Fox,YBBT | leroydankins,108.0
Fox,Flow | ESPONJA,108.0
Fox,MikeDrop,108.0
Fox,ZouL,114.0
Fox,Flow | Stark,114.0
Fox,Loki,114.0
Fox,SuperCuak,114.0
Fox,Crow,123.0
Fox,Asus(4),129.0
Fox,Godslayer903,129.0
Fox,Hexjo,129.0
Fox,PapaNoJohns,129.0
Fox,Vianny,138.0
Fox,Vino,152.0
Fox,OtES,162.0
Fox,Oferton,162.0
Fox,Rickeye_rick,184.0
Fox,DMT,184.0
Fox,Piti,184.0
Fox,Quadragesimus,184.0
Fox,FlLFFl,201.0
Fox,BubbleFuel,201.0
Fox,Oz,201.0
Fox,Ath | Bumble,201.0
Fox,Moonking34,201.0
Fox,Jquinnsweg,224.0
Fox,Ratt,224.0
Fox,markrevival,224.0
Fox,rice,224.0
Fox,Electroman,224.0
Fox,Phil,244.0
Fox,Pingy,244.0
Fox,Melo,244.0
Fox,blazerboy,270.0
Fox,JoeyBonzo,270.0
Fox,Dark Oreo Master,270.0
Fox,pr0j3cts,270.0
Peach,Aura,21.0
Peach,Bbatts,30.0
Peach,SANS | Blues Clues,32.0
Peach,Willy P,49.0
Peach,Oaty,71.0
Peach,Fitz,96.0
Peach,Higgins,103.0
Peach,roadkill,152.0
Peach,MaxJacks,170.0
Peach,sisig,224.0
Peach,SUPERUNKNOWN,224.0
Peach,Skeeter,224.0
Peach,Soltrain,244.0
Peach,mathandsurf,270.0
Peach,Flippy,270.0
MidTiers,ycz6,16.0
MidTiers,Winx Club | Siddward,22.0
MidTiers,LFG | Eddy Mexico,36.0
MidTiers,CowCowCowCowCow,39.0
MidTiers,RULES | Strazz,42.0
MidTiers,Dream,55.0
MidTiers,Reign,87.0
MidTiers,Miranda,87.0
MidTiers,jams,96.0
MidTiers,ePG | Chevy,108.0
MidTiers,doubledown8,123.0
MidTiers,Egg$,138.0
MidTiers,Kombeze Ataie,170.0
MidTiers,STP,176.0
MidTiers,Special K,176.0
MidTiers,geg :),201.0
MidTiers,Old McJonald,224.0
MidTiers,maso soup,224.0
MidTiers,50 Rats in a Trenchcoat,270.0
Other,LAG,26.0
Other,LAGr | Travioli,27.0
Other,I'm Michael BTW,40.0
Other,Dova,50.0
Other,Joey Bats,51.0
Other,DannyPhantom,55.0
Other,GNIK,57.0
Other,Epoodle,59.0
Other,Uncle B,61.0
Other,Gooms,71.0
Other,Savestate,75.0
Other,Zhyrri,82.0
Other,Umarth,86.0
Other,MMG | Seven,87.0
Other,Jr,91.0
Other,Noc,91.0
Other,Enemy,91.0
Other,Seraph,103.0
Other,O N I,123.0
Other,Slade,129.0
Other,Eddyvandamn,138.0
Other,TG CS | EBND,138.0
Other,RedX,138.0
Other,Pilgrim,138.0
Other,Archi,138.0
Other,Baja,138.0
Other,Reese,138.0
Other,Badboi,138.0
Other,diddylonglegs,152.0
Other,a-on,162.0
Other,KatBot,162.0
Other,Buffalo,162.0
Other,Maelstrom,170.0
Other,Bayløck,170.0
Other,KYROS | Chuchaka2112,176.0
Other,WRLD,176.0
Other,Leviath,184.0
Other,Iron,184.0
Other,theassistant,184.0
Other,DT6 | Ogre,184.0
Other,Pogey,184.0
Other,15SA | Raiken,201.0
Other,Comp... | PJThePuff,201.0
Other,Potts,201.0
Other,Riggs,201.0
Other,Boyz II Mensch,201.0
Other,Kawaii Kid | King Salmon,201.0
Other,Amity,201.0
Other,icecream,201.0
Other,S.O.D.A,224.0
Other,Phaunsey,224.0
Other,Radamen,224.0
Other,Salamanderman,244.0
Other,Amor,244.0
Other,Broasty,244.0
Other,Zakqary,244.0
Other,SU | wild flower,244.0
Other,El Link,244.0
Other,Alex AF,244.0
Other,thehumanblob,270.0
Other,Pooptown,270.0
Other,JC,270.0
Other,Tomato,270.0
Other,DBRDd#641,270.0
Other,niimo,270.0
Other,Mars,270.0
Other,hellojoe34,270.0
